instr,entry,exit,year,dir,ret,win,bars_held,w_fz,fav_exitbar_bps,filled,fill_pos,exit_pos,bars_saved,L,delta_ret,delta_bps
EURJPY,2024-02-22 20:00:00+00:00,2024-02-29 00:00:00+00:00,2024,-1,0.003142075712071663,True,26,0.6088228377167632,8.077663615101303,True,12462,12462,0,162.68912343780002,-0.0020833320422646764,-20.833320422646764
EURCHF,2024-02-26 16:00:00+00:00,2024-02-27 20:00:00+00:00,2024,-1,0.002253665647706332,True,7,0.6082527716403613,4.244836320853749,False,-1,12454,0,,0.0,0.0
GBPAUD,2024-03-05 08:00:00+00:00,2024-03-06 12:00:00+00:00,2024,-1,0.005927488090941937,True,7,0.8286448587135882,3.1006210406984818,True,12489,12489,0,1.9428520223050207,-0.00101497187805389,-10.1497187805389
GBPCHF,2024-03-06 12:00:00+00:00,2024-03-12 04:00:00+00:00,2024,-1,0.0017460573524372932,True,23,0.8040236436313533,0.40751609248340814,True,12511,12511,0,1.122070467564,-0.0006678038243712826,-6.678038243712826
AUDCHF,2024-03-08 08:00:00+00:00,2024-03-12 16:00:00+00:00,2024,-1,0.004513500249729522,True,15,0.6339894949232308,8.30943294581028,False,-1,12515,0,,0.0,0.0
GBPAUD,2024-03-19 08:00:00+00:00,2024-03-20 16:00:00+00:00,2024,-1,0.0029013830480998106,True,8,1.4773054460696484,0.1518579824160519,False,-1,12552,0,,0.0,0.0
USDCAD,2024-03-20 12:00:00+00:00,2024-03-20 16:00:00+00:00,2024,-1,0.00566992066534942,True,1,0.638634371921942,2.2246446130228246,True,12553,12553,0,1.351599,-0.0022627069908724862,-22.627069908724863
AUDNZD,2024-03-20 16:00:00+00:00,2024-04-09 20:00:00+00:00,2024,-1,-0.009781933508679336,False,88,0.8142572635473464,-0.0,False,-1,12638,0,,0.0,0.0
GBPJPY,2024-03-21 08:00:00+00:00,2024-03-22 04:00:00+00:00,2024,-1,0.008804700082987836,True,5,0.8015592056930823,8.758544198110696,False,-1,12561,0,,0.0,0.0
EURJPY,2024-03-21 08:00:00+00:00,2024-03-24 20:00:00+00:00,2024,-1,0.007889919627597629,True,10,0.79671455829265,12.22956392872806,False,-1,12567,0,,0.0,0.0
EURGBP,2024-03-21 16:00:00+00:00,2024-03-27 12:00:00+00:00,2024,-1,0.0012671937743567233,True,24,2.4557032031477037,3.036953417566329,False,-1,12582,0,,0.0,0.0
GBPCHF,2024-03-26 20:00:00+00:00,2024-03-28 12:00:00+00:00,2024,-1,0.0027826731461667222,True,10,0.5825485268772327,2.13593154017043,False,-1,12587,0,,0.0,0.0
NZDCAD,2024-03-28 12:00:00+00:00,2024-04-03 12:00:00+00:00,2024,1,0.0018079605151308737,True,25,0.7018105736771278,0.384065011933726,False,-1,12611,0,,0.0,0.0
AUDCHF,2024-04-04 04:00:00+00:00,2024-04-10 12:00:00+00:00,2024,-1,0.00578927284663217,True,27,1.1839217031846472,2.563992611494269,False,-1,12644,0,,0.0,0.0
EURCHF,2024-04-04 08:00:00+00:00,2024-04-04 16:00:00+00:00,2024,-1,0.007970733505856363,True,2,1.4382888810630685,0.4844188450756771,True,12620,12620,0,0.976346791712,3.1901990900273115e-05,0.31901990900273114
GBPCHF,2024-04-04 08:00:00+00:00,2024-04-04 16:00:00+00:00,2024,-1,0.0072705483707257886,True,2,1.8356298604177712,1.459881469444637,True,12619,12619,0,1.140216102468,-0.0010913171423332184,-10.913171423332184
EURJPY,2024-04-04 08:00:00+00:00,2024-04-04 16:00:00+00:00,2024,-1,0.004939841744663678,True,2,0.7501828628357123,1.8420989457350572,False,-1,12621,0,,0.0,0.0
GBPAUD,2024-04-05 08:00:00+00:00,2024-04-10 12:00:00+00:00,2024,1,0.004398354038176347,True,20,0.611751322557956,8.40909739098558,True,12644,12644,0,1.9242104416619958,-0.0016636244128976415,-16.636244128976415
AUDCAD,2024-04-05 16:00:00+00:00,2024-04-10 12:00:00+00:00,2024,-1,0.0033566536748676126,True,18,0.7961840987503347,5.47783416427843,False,-1,12645,0,,0.0,0.0
GBPJPY,2024-04-09 12:00:00+00:00,2024-04-10 12:00:00+00:00,2024,-1,0.0024515818855022175,True,6,0.6579564146201435,4.172071014117914,False,-1,12644,0,,0.0,0.0
EURAUD,2024-04-09 16:00:00+00:00,2024-04-10 12:00:00+00:00,2024,1,0.0068942504100330156,True,5,0.658936324705515,2.600294733019163,True,12645,12645,0,1.648366114002877,-0.0009864666453621104,-9.864666453621105
AUDUSD,2024-04-15 20:00:00+00:00,2024-04-22 00:00:00+00:00,2024,1,-0.0008072403247589096,False,26,0.6453177268452069,28.274479951530147,False,-1,12692,0,,0.0,0.0
GBPUSD,2024-04-22 12:00:00+00:00,2024-04-23 12:00:00+00:00,2024,1,0.007399273039658653,True,6,1.6105932148341189,21.961579303022503,True,12700,12700,0,1.2437171999999999,0.0005164281198838551,5.164281198838551
EURJPY,2024-04-23 16:00:00+00:00,2024-05-01 20:00:00+00:00,2024,-1,-0.00736815409266833,False,38,0.6047194551040351,163.7389240695036,True,12724,12740,16,165.8076605794,0.006547697070471184,65.47697070471185
GBPJPY,2024-04-24 20:00:00+00:00,2024-05-01 20:00:00+00:00,2024,-1,-0.009310573329985028,False,31,1.2064447302092407,167.67312015096093,True,12739,12739,0,194.56701296219998,0.003364215921732885,33.64215921732885
USDJPY,2024-04-25 04:00:00+00:00,2024-04-29 04:00:00+00:00,2024,-1,0.00038554340736822175,True,13,1.50941979678523,66.72623601031177,True,12724,12724,0,155.25742,0.0019506772560208374,19.506772560208375
EURAUD,2024-05-03 16:00:00+00:00,2024-05-08 00:00:00+00:00,2024,1,0.003614892036693369,True,15,0.6716366978907606,2.216487765468706,False,-1,12766,0,,0.0,0.0
EURCAD,2024-05-08 12:00:00+00:00,2024-05-09 08:00:00+00:00,2024,-1,0.0018812528019117158,True,5,0.5648502430206371,1.2495494149474196,False,-1,12774,0,,0.0,0.0
GBPJPY,2024-05-14 16:00:00+00:00,2024-05-16 00:00:00+00:00,2024,-1,0.007818362598620877,True,8,0.6454191780397247,17.601926449714128,False,-1,12802,0,,0.0,0.0
AUDUSD,2024-05-15 04:00:00+00:00,2024-05-21 00:00:00+00:00,2024,-1,-0.0021529983890153934,False,24,1.1478533742196806,14.573755221008975,False,-1,12822,0,,0.0,0.0
AUDCHF,2024-05-15 16:00:00+00:00,2024-05-22 16:00:00+00:00,2024,-1,-0.0031255984436410096,False,31,2.4557032031477037,13.669122999472142,False,-1,12831,0,,0.0,0.0
EURCAD,2024-05-15 16:00:00+00:00,2024-05-27 12:00:00+00:00,2024,-1,-0.00015025537095812635,False,49,0.6586664020232633,8.152922109154169,True,12850,12850,0,1.481216015174,-0.0005074084370397133,-5.0740843703971334
AUDCAD,2024-05-15 16:00:00+00:00,2024-05-21 00:00:00+00:00,2024,-1,0.0026751065339153386,True,21,2.4557032031477037,10.076724948015595,False,-1,12822,0,,0.0,0.0
GBPJPY,2024-05-20 20:00:00+00:00,2024-05-30 00:00:00+00:00,2024,-1,-0.0052278532182120745,False,44,0.5916132860157697,6.762964113616828,False,-1,12864,0,,0.0,0.0
NZDUSD,2024-05-27 12:00:00+00:00,2024-05-29 08:00:00+00:00,2024,-1,0.0038365250186949314,True,11,0.7184082349866482,8.97651417473094,False,-1,12858,0,,0.0,0.0
GBPUSD,2024-05-28 12:00:00+00:00,2024-05-29 12:00:00+00:00,2024,-1,0.005600904280076519,True,6,0.757553358498575,5.428112904749043,True,12861,12861,0,1.2728891999999998,-0.0013526177048050032,-13.526177048050032
NZDCAD,2024-06-03 16:00:00+00:00,2024-06-07 12:00:00+00:00,2024,-1,0.003094380319857615,True,23,2.4557032031477037,7.94657142594005,True,12902,12902,0,0.8416123840640001,-0.00179517736106427,-17.9517736106427
NZDUSD,2024-06-03 16:00:00+00:00,2024-06-07 12:00:00+00:00,2024,-1,0.011357018054746777,True,23,1.5274967765124474,8.83753661849639,True,12902,12902,0,0.615769,-0.007665927950953669,-76.65927950953669
AUDNZD,2024-06-03 20:00:00+00:00,2024-06-07 12:00:00+00:00,2024,1,-0.0024223287075406928,False,22,0.7160680859610764,1.6088199834379517,False,-1,12902,0,,0.0,0.0
USDCHF,2024-06-18 16:00:00+00:00,2024-06-20 04:00:00+00:00,2024,1,0.006141978101529526,True,9,1.9310831476009502,1.798642025270223,False,-1,12959,0,,0.0,0.0
EURAUD,2024-06-19 08:00:00+00:00,2024-06-24 08:00:00+00:00,2024,1,0.0024680736155009405,True,19,0.5709162642308776,0.0,True,12973,12973,0,1.6157719225169618,-0.00025902263701009525,-2.5902263701009525
USDJPY,2024-06-20 12:00:00+00:00,2024-07-04 08:00:00+00:00,2024,-1,-0.014064236969481276,False,61,0.6118642798125474,3.4161278501380004,False,-1,13022,0,,0.0,0.0
EURCAD,2024-06-20 20:00:00+00:00,2024-06-27 12:00:00+00:00,2024,1,0.0006121014158977478,True,29,0.7357082693181323,12.559465116209099,True,12992,12992,0,1.467570752656,0.0009336935126576722,9.336935126576721
EURJPY,2024-07-01 04:00:00+00:00,2024-07-11 12:00:00+00:00,2024,-1,0.004369039286398385,True,51,0.9322833465615692,44.78179382482369,True,13054,13054,0,174.1711145798,-0.010379038756581303,-103.79038756581303
GBPJPY,2024-07-03 08:00:00+00:00,2024-07-11 12:00:00+00:00,2024,-1,0.004268848180023121,True,38,0.8294857030085451,45.109882648877694,True,13053,13053,0,205.8591331692,-0.005021215434638794,-50.21215434638793
AUDUSD,2024-07-05 16:00:00+00:00,2024-07-16 00:00:00+00:00,2024,-1,0.0005036067127814021,True,40,0.6505841877483384,9.040385327899214,True,13070,13070,0,0.6750126000000001,-0.00038893908200914246,-3.8893908200914247
AUDCAD,2024-07-05 16:00:00+00:00,2024-07-16 12:00:00+00:00,2024,-1,-0.00040279506665957256,False,43,1.4814892912034439,6.489622955095208,True,13073,13073,0,0.9205664141959999,-0.00020107816985554176,-2.0107816985554177
EURGBP,2024-07-12 08:00:00+00:00,2024-07-18 08:00:00+00:00,2024,1,0.0017314541452325245,True,25,0.7406514093596002,3.670123386141153,True,13083,13083,0,0.842057193910402,0.0002960745380831932,2.960745380831932
GBPAUD,2024-07-17 08:00:00+00:00,2024-07-31 20:00:00+00:00,2024,-1,-0.015320769682779617,False,65,0.9820482602026334,-0.0,False,-1,13142,0,,0.0,0.0
EURCAD,2024-07-17 12:00:00+00:00,2024-07-23 08:00:00+00:00,2024,-1,0.001253673489885062,True,24,0.5591984708943971,-0.0,False,-1,13103,0,,0.0,0.0
EURUSD,2024-07-17 12:00:00+00:00,2024-07-19 00:00:00+00:00,2024,-1,0.003979107399310193,True,9,0.576902947728638,1.8368340328607586,False,-1,13088,0,,0.0,0.0
NZDCAD,2024-07-19 16:00:00+00:00,2024-07-30 16:00:00+00:00,2024,1,-0.0092149644624671,False,44,0.5734176939293444,0.0,False,-1,13133,0,,0.0,0.0
NZDUSD,2024-07-22 04:00:00+00:00,2024-07-31 04:00:00+00:00,2024,1,-0.012520631533319176,False,43,1.1774253657910765,7.596603474181028,False,-1,13136,0,,0.0,0.0
USDCAD,2024-07-23 08:00:00+00:00,2024-07-31 12:00:00+00:00,2024,-1,-0.0034377748221149475,False,38,0.5634808296853616,13.69009677232389,True,13141,13141,0,1.3803256,0.00017035502743564736,1.7035502743564737
USDCHF,2024-08-01 16:00:00+00:00,2024-08-07 12:00:00+00:00,2024,1,-0.009683622544755174,False,24,0.7617308334527304,10.979739491232335,False,-1,13172,0,,0.0,0.0
GBPUSD,2024-08-21 20:00:00+00:00,2024-08-29 16:00:00+00:00,2024,-1,-0.005683011690657489,False,36,0.5698055208067336,1.822932490733563,False,-1,13271,0,,0.0,0.0
NZDUSD,2024-08-23 20:00:00+00:00,2024-09-02 04:00:00+00:00,2024,-1,0.00040120683014526067,True,34,0.7018985255882573,6.422607578678018,False,-1,13279,0,,0.0,0.0
AUDNZD,2024-08-29 04:00:00+00:00,2024-09-02 04:00:00+00:00,2024,1,0.0033712485937100168,True,13,1.2973418826084961,0.6512687391570072,False,-1,13279,0,,0.0,0.0
NZDCAD,2024-08-29 04:00:00+00:00,2024-09-02 04:00:00+00:00,2024,-1,0.005358648928702205,True,13,2.4557032031477037,2.7684494555346144,False,-1,13279,0,,0.0,0.0
AUDNZD,2024-09-06 16:00:00+00:00,2024-09-09 04:00:00+00:00,2024,1,0.002695399533976744,True,4,0.6097057128129346,3.8188659516599017,False,-1,13310,0,,0.0,0.0
AUDCAD,2024-09-18 12:00:00+00:00,2024-09-25 12:00:00+00:00,2024,-1,-0.0014747857913288294,False,31,0.5840882431820024,0.7092722221469109,True,13389,13389,0,0.921055553398,-0.0005583225818017135,-5.583225818017135
NZDCAD,2024-09-24 16:00:00+00:00,2024-09-25 12:00:00+00:00,2024,-1,0.007257135953064689,True,5,0.6465767320313544,-0.0,False,-1,13386,0,,0.0,0.0
AUDUSD,2024-09-24 16:00:00+00:00,2024-09-25 16:00:00+00:00,2024,-1,0.0103906658152897,True,6,0.5703744243612346,1.6131870710396916,False,-1,13390,0,,0.0,0.0
GBPUSD,2024-09-24 20:00:00+00:00,2024-09-25 20:00:00+00:00,2024,-1,0.008386556186574844,True,6,0.7539862966768152,0.8262476339276394,False,-1,13390,0,,0.0,0.0
EURAUD,2024-09-30 04:00:00+00:00,2024-10-04 04:00:00+00:00,2024,1,-0.0006634421848459623,False,24,0.6735420275350699,11.380585645382855,False,-1,13430,0,,0.0,0.0
GBPAUD,2024-10-02 04:00:00+00:00,2024-10-04 16:00:00+00:00,2024,1,0.0015628792562261706,True,15,0.8277445785533164,4.264008653812233,False,-1,13432,0,,0.0,0.0
AUDNZD,2024-10-04 16:00:00+00:00,2024-10-08 00:00:00+00:00,2024,-1,0.003703298620376845,True,9,0.5702181323132294,3.6134954058820514,False,-1,13439,0,,0.0,0.0
USDCHF,2024-10-14 16:00:00+00:00,2024-10-24 16:00:00+00:00,2024,-1,-0.003826175679435934,False,49,0.8011504165695806,7.161586175827959,False,-1,13520,0,,0.0,0.0
EURUSD,2024-10-16 16:00:00+00:00,2024-10-24 16:00:00+00:00,2024,1,-0.0027076809725547135,False,37,0.5601201173865591,0.0,False,-1,13520,0,,0.0,0.0
NZDUSD,2024-10-21 16:00:00+00:00,2024-11-01 12:00:00+00:00,2024,1,-0.008967643548601033,False,54,1.4989180523623047,32.27748603538795,True,13553,13553,0,0.5990776,0.0018859103794697713,18.859103794697713
EURCHF,2024-10-23 12:00:00+00:00,2024-10-24 16:00:00+00:00,2024,1,0.0034196448944389564,True,7,1.0858022135925502,1.08652103934839,False,-1,13519,0,,0.0,0.0
USDCHF,2024-10-28 00:00:00+00:00,2024-10-28 08:00:00+00:00,2024,-1,0.003955386915028233,True,2,0.8857529074334506,3.347917941376946,False,-1,13531,0,,0.0,0.0
GBPJPY,2024-10-28 04:00:00+00:00,2024-10-31 00:00:00+00:00,2024,-1,0.0032750864537544866,True,17,0.9064445087087166,4.609544741199022,False,-1,13546,0,,0.0,0.0
AUDUSD,2024-10-29 04:00:00+00:00,2024-11-03 20:00:00+00:00,2024,1,0.003838654642944015,True,23,0.7612743337578102,33.5336246661818,True,13559,13559,0,0.6597008,0.0010066418865395418,10.066418865395418
GBPUSD,2024-11-12 08:00:00+00:00,2024-11-19 20:00:00+00:00,2024,1,-0.009960027298430306,False,34,0.9205853999391128,0.07877737513662728,False,-1,13632,0,,0.0,0.0
AUDCAD,2024-11-13 16:00:00+00:00,2024-11-18 12:00:00+00:00,2024,1,0.0031764962853482108,True,18,0.5670809571616887,4.452317035696797,False,-1,13625,0,,0.0,0.0
AUDUSD,2024-11-13 16:00:00+00:00,2024-11-18 16:00:00+00:00,2024,1,0.0030072173215717883,True,19,0.6023493718043156,9.993388988823385,False,-1,13626,0,,0.0,0.0
USDJPY,2024-11-15 00:00:00+00:00,2024-11-15 16:00:00+00:00,2024,-1,0.014569015920483994,True,4,0.6258859509115701,23.020108551159097,True,13619,13619,0,154.14188000000001,0.00045444089456855716,4.544408945685571
NZDUSD,2024-11-15 00:00:00+00:00,2024-11-19 00:00:00+00:00,2024,1,0.0068979647589128565,True,13,0.7744088816080711,0.1695518743951998,False,-1,13625,0,,0.0,0.0
USDCAD,2024-11-15 16:00:00+00:00,2024-11-19 12:00:00+00:00,2024,-1,0.008118657298985164,True,12,0.9563156313815571,1.860331997709838,True,13631,13631,0,1.3979548,-0.000251781202986168,-2.51781202986168
EURCHF,2024-11-19 12:00:00+00:00,2024-11-24 20:00:00+00:00,2024,1,-0.0008375885592541,False,21,0.6867906822068702,11.588691986099349,False,-1,13651,0,,0.0,0.0
GBPCHF,2024-11-19 12:00:00+00:00,2024-11-20 04:00:00+00:00,2024,1,0.005152186049198446,True,4,0.6442351062201803,8.045781325960242,False,-1,13633,0,,0.0,0.0
EURCAD,2024-11-20 16:00:00+00:00,2024-11-25 20:00:00+00:00,2024,1,-0.0011364601490131104,False,20,0.8924425738398353,20.14683781540168,True,13658,13658,0,1.4746450348300002,0.0015482838121425502,15.482838121425502
NZDCAD,2024-11-21 08:00:00+00:00,2024-11-26 00:00:00+00:00,2024,1,0.0039037341260911244,True,17,0.7560229947160976,0.0,True,13656,13656,0,0.821436331234,-0.0021063741844736758,-21.063741844736757
EURUSD,2024-11-21 20:00:00+00:00,2024-11-25 16:00:00+00:00,2024,1,0.003429073577030164,True,12,0.819710248569013,4.949788206176326,False,-1,13657,0,,0.0,0.0
GBPUSD,2024-11-22 12:00:00+00:00,2024-11-27 04:00:00+00:00,2024,1,0.00516494701339162,True,17,2.2194978785093302,4.606135690404347,False,-1,13665,0,,0.0,0.0
EURAUD,2024-11-22 12:00:00+00:00,2024-11-25 20:00:00+00:00,2024,1,0.007741376059050353,True,9,2.4557032031477037,23.069513047233436,False,-1,13658,0,,0.0,0.0
USDCHF,2024-11-22 16:00:00+00:00,2024-11-25 12:00:00+00:00,2024,-1,0.007692307692307646,True,6,2.4557032031477037,29.972844152478345,True,13656,13656,0,0.8866564,0.0009096092570853261,9.096092570853262
NZDUSD,2024-11-26 00:00:00+00:00,2024-11-27 00:00:00+00:00,2024,1,0.004675538200688633,True,6,1.2053070620220518,24.544478344611235,True,13659,13662,3,0.5863102,-0.000650542975574734,-6.50542975574734
GBPJPY,2024-11-26 20:00:00+00:00,2024-12-04 08:00:00+00:00,2024,1,-0.00520850868273415,False,34,0.6301267574287226,3.235713054491,False,-1,13697,0,,0.0,0.0
EURJPY,2024-12-02 16:00:00+00:00,2024-12-05 12:00:00+00:00,2024,1,0.01250813488877364,True,17,0.8056098098931462,31.9191848498851,True,13705,13705,0,159.01273093959998,0.0010681358444049925,10.681358444049925
EURCHF,2024-12-06 16:00:00+00:00,2024-12-10 16:00:00+00:00,2024,1,0.0015647044422052797,True,13,2.4557032031477037,0.0,False,-1,13724,0,,0.0,0.0
EURGBP,2024-12-10 12:00:00+00:00,2024-12-12 16:00:00+00:00,2024,1,0.0020102531658731776,True,13,1.741321314423347,5.8840481625730074,False,-1,13736,0,,0.0,0.0
GBPAUD,2024-12-18 04:00:00+00:00,2024-12-19 16:00:00+00:00,2024,-1,0.0031655056251553306,True,9,0.6945676564796506,9.132236894832744,False,-1,13767,0,,0.0,0.0
USDCAD,2024-12-18 04:00:00+00:00,2024-12-24 16:00:00+00:00,2024,-1,-0.002470600551348943,False,28,0.74008015900851,6.265969519540238,False,-1,13787,0,,0.0,0.0
EURAUD,2024-12-18 04:00:00+00:00,2024-12-26 00:00:00+00:00,2024,-1,-0.0014626088314580422,False,33,1.342166320676719,6.874784847941437,False,-1,13792,0,,0.0,0.0
AUDUSD,2024-12-18 04:00:00+00:00,2024-12-30 00:00:00+00:00,2024,1,-0.011623487679736512,False,46,0.6083767152054961,0.6408407831080779,False,-1,13805,0,,0.0,0.0
AUDCAD,2024-12-18 20:00:00+00:00,2024-12-30 00:00:00+00:00,2024,1,0.0011832633079306588,True,42,0.7274583130056004,0.7427600492623755,True,13805,13805,0,0.898180667994,-0.00048208632051900923,-4.820863205190093
NZDUSD,2024-12-18 20:00:00+00:00,2024-12-27 16:00:00+00:00,2024,1,0.0034005732903662146,True,39,2.4557032031477037,4.790206688547724,False,-1,13799,0,,0.0,0.0
NZDCAD,2024-12-19 00:00:00+00:00,2024-12-27 12:00:00+00:00,2024,1,-0.001037245221892268,False,37,2.2964516975750087,0.23167358557944678,False,-1,13798,0,,0.0,0.0
AUDCHF,2024-12-19 00:00:00+00:00,2024-12-25 20:00:00+00:00,2024,1,0.0009315955302516987,True,27,0.7777390136556727,5.237149743462243,False,-1,13790,0,,0.0,0.0
EURAUD,2024-12-27 12:00:00+00:00,2024-12-30 00:00:00+00:00,2024,-1,0.004299465204856181,True,4,0.7436853431176399,-0.0,False,-1,13805,0,,0.0,0.0
GBPAUD,2024-12-27 16:00:00+00:00,2024-12-30 12:00:00+00:00,2024,-1,0.005056452305426771,True,6,0.9550703440969082,1.3456449128663244,True,13807,13807,0,2.012602230225905,0.00010828942098955555,1.0828942098955554
EURCHF,2024-12-30 12:00:00+00:00,2025-01-02 04:00:00+00:00,2025,-1,0.0034571499598161424,True,11,1.1102036349529714,0.4010603374100644,False,-1,13818,0,,0.0,0.0
USDCHF,2024-12-30 16:00:00+00:00,2025-01-06 08:00:00+00:00,2025,-1,0.0023231887424910685,True,24,1.5194915519228458,6.986182882743235,True,13833,13833,0,0.9040424,-0.0025027102369521424,-25.027102369521423
AUDCAD,2024-12-31 00:00:00+00:00,2025-01-02 08:00:00+00:00,2025,1,0.004813264564754113,True,9,1.2801475427175875,7.383610627880485,True,13820,13820,0,0.8956590984399999,-0.00046593636604762403,-4.659363660476241
NZDUSD,2025-01-02 20:00:00+00:00,2025-01-05 20:00:00+00:00,2025,1,0.004004791446909832,True,7,1.2006880307772245,6.053699878926126,False,-1,13827,0,,0.0,0.0
EURCHF,2025-01-07 12:00:00+00:00,2025-01-08 08:00:00+00:00,2025,-1,0.002591416722841991,True,5,0.9386889050779678,16.621324891374545,True,13844,13844,0,0.939034492068,-0.00013828671676016885,-1.3828671676016884
NZDCAD,2025-01-10 16:00:00+00:00,2025-01-14 00:00:00+00:00,2025,1,0.004785589982554679,True,9,0.8079042691968077,5.725101795894603,False,-1,13865,0,,0.0,0.0
USDCHF,2025-01-10 16:00:00+00:00,2025-01-14 16:00:00+00:00,2025,-1,0.004721661850498933,True,13,0.831919769778082,2.739215707758253,False,-1,13872,0,,0.0,0.0
AUDCAD,2025-01-10 16:00:00+00:00,2025-01-15 12:00:00+00:00,2025,1,0.006393253625930368,True,18,1.067140590797018,10.327814020424375,True,13877,13877,0,0.8920974648000001,-0.0007812388816175793,-7.812388816175792
EURUSD,2025-01-13 04:00:00+00:00,2025-01-14 12:00:00+00:00,2025,1,0.007743135431452374,True,8,0.670939004580258,0.8742192736201757,False,-1,13871,0,,0.0,0.0
AUDUSD,2025-01-13 04:00:00+00:00,2025-01-13 20:00:00+00:00,2025,1,0.007191903413713795,True,4,0.7215725302186251,19.54639441716098,False,-1,13867,0,,0.0,0.0
EURCHF,2025-01-20 12:00:00+00:00,2025-01-27 08:00:00+00:00,2025,-1,0.0009208457954711776,True,30,2.37104450159152,6.525713384372336,True,13925,13925,0,0.9430695729340001,0.00033457171228295894,3.345717122829589
EURCAD,2025-01-24 16:00:00+00:00,2025-01-29 08:00:00+00:00,2025,-1,0.0028716714255858393,True,17,0.6241506019589583,4.118178667742975,False,-1,13938,0,,0.0,0.0
EURAUD,2025-02-07 20:00:00+00:00,2025-02-12 08:00:00+00:00,2025,1,0.0031865434080667722,True,16,0.6559371076847764,6.2058528127103845,False,-1,14000,0,,0.0,0.0
EURCAD,2025-02-07 20:00:00+00:00,2025-02-12 08:00:00+00:00,2025,1,0.005132188201939709,True,16,0.9765692966470443,11.66705499540695,False,-1,14000,0,,0.0,0.0
AUDCHF,2025-02-10 04:00:00+00:00,2025-02-13 08:00:00+00:00,2025,-1,0.004607188350596182,True,19,0.7463293310176059,4.75710585059282,True,14005,14005,0,0.56926597166,-0.001561021812018166,-15.61021812018166
AUDNZD,2025-02-10 16:00:00+00:00,2025-02-14 12:00:00+00:00,2025,-1,0.0016168700700555532,True,23,0.8412532955814372,7.084678221672272,False,-1,14010,0,,0.0,0.0
EURCHF,2025-02-12 16:00:00+00:00,2025-02-14 08:00:00+00:00,2025,-1,0.005413854044115298,True,10,1.680151599567899,1.4772852500159221,True,14007,14011,4,0.94134432116,0.0023267383109486896,23.267383109486897
USDCAD,2025-02-14 00:00:00+00:00,2025-02-19 12:00:00+00:00,2025,1,0.0026299832188741053,True,22,1.4687055453052285,0.4922471080483421,False,-1,14032,0,,0.0,0.0
AUDCAD,2025-02-20 08:00:00+00:00,2025-02-25 08:00:00+00:00,2025,-1,0.0014120749128990451,True,19,0.9057599185717411,14.917768674797848,True,14056,14056,0,0.9025852918380001,0.0014022614352035832,14.022614352035832
EURJPY,2025-02-21 16:00:00+00:00,2025-02-27 08:00:00+00:00,2025,1,0.006006569485398605,True,23,0.675002947803313,17.371970482380686,False,-1,14068,0,,0.0,0.0
EURGBP,2025-02-28 20:00:00+00:00,2025-03-04 08:00:00+00:00,2025,1,0.0027028925223300092,True,10,0.8996961983694738,0.14063315811913982,True,14086,14086,0,0.827512521480056,-0.00010079009902562662,-1.0079009902562661
AUDNZD,2025-03-17 04:00:00+00:00,2025-03-24 00:00:00+00:00,2025,1,-0.0017765791922983757,False,30,0.9372979301090846,0.41612367194655453,False,-1,14169,0,,0.0,0.0
AUDCAD,2025-03-17 20:00:00+00:00,2025-03-19 04:00:00+00:00,2025,-1,0.005536125306164289,True,8,0.6304500154445596,0.8526574976298258,True,14154,14154,0,0.9079486925219998,-0.001143241073917807,-11.432410739178069
USDCHF,2025-03-18 16:00:00+00:00,2025-03-20 08:00:00+00:00,2025,1,0.006286294508904619,True,10,0.6007593682071407,7.369029668846332,True,14161,14161,0,0.8810971999999999,-0.0011099194486914484,-11.099194486914485
GBPUSD,2025-03-18 20:00:00+00:00,2025-03-20 08:00:00+00:00,2025,-1,0.0034924285840664837,True,9,0.8414710890893754,13.8956437156936,True,14160,14160,0,1.2950698,0.00023092307692297053,2.309230769229705
NZDUSD,2025-03-18 20:00:00+00:00,2025-03-20 04:00:00+00:00,2025,-1,0.00785641836717159,True,8,0.6178785403241059,9.704531669699419,False,-1,14157,0,,0.0,0.0
AUDNZD,2025-04-17 16:00:00+00:00,2025-04-25 00:00:00+00:00,2025,1,0.0012530003728055913,True,33,0.6681483709144643,1.6381464607823735,True,14316,14317,1,1.0716945216512215,0.0001124909815752346,1.124909815752346
EURCAD,2025-04-21 08:00:00+00:00,2025-04-22 12:00:00+00:00,2025,-1,0.0070101630101244115,True,7,0.6469236649553048,-0.0,False,-1,14305,0,,0.0,0.0
USDJPY,2025-04-22 04:00:00+00:00,2025-04-22 20:00:00+00:00,2025,1,0.017186258121772255,True,4,0.7074377693349517,36.22959895165388,True,14307,14307,0,142.32147999999998,-0.0027053883934618854,-27.053883934618856
GBPUSD,2025-04-28 20:00:00+00:00,2025-04-30 08:00:00+00:00,2025,-1,0.005724217758473723,True,9,1.1714874103163024,1.8717057977965044,False,-1,14340,0,,0.0,0.0
EURJPY,2025-05-01 12:00:00+00:00,2025-05-05 08:00:00+00:00,2025,-1,0.005443463328195733,True,12,0.8701624075688754,6.015304903198009,False,-1,14360,0,,0.0,0.0
GBPJPY,2025-05-13 12:00:00+00:00,2025-05-15 00:00:00+00:00,2025,-1,0.010835827330398255,True,9,0.7037141033106972,5.03983736922378,False,-1,14406,0,,0.0,0.0
EURJPY,2025-05-13 16:00:00+00:00,2025-05-15 00:00:00+00:00,2025,-1,0.00826542004102399,True,8,0.6662536644356328,5.188420370245696,True,14407,14407,0,163.5024161624,0.00040768126205490573,4.076812620549057
