instr,entry,exit,dir,entry_price,ret,bars_held,z_entry,vol_entry,entry_close,exit_close,hs_e,hs_x,gross,cost_model,e_exec,x_exec,e_hour,x_hour,e_lab_wd,x_lab_wd,e_lab_hour,x_lab_hour,e_sunday_open,x_sunday_open,e_fri_late,x_fri_late,e_fri20,x_fri20,act_e_ts,act_x_ts,dev_e_bps,dev_x_bps,act_e_hour,trunc_e,e_in_roll,act_x_hour,trunc_x,x_in_roll,fav_e_bps,fav_x_bps
GBPCHF,2023-10-13 12:00:00+00:00,2023-10-23 12:00:00+00:00,1,1.0945443082000001,-0.003397683649843512,38,2.1628475016885873,0.0008526026951580639,1.0943943082,1.0909753929,0.0001370621163469973,0.00013749164369443226,-0.003124025110860962,0.0002736585389825504,2023-10-13 16:00:00+00:00,2023-10-23 16:00:00+00:00,16,16,4,0,12,12,False,False,False,False,False,False,2023-10-13 15:59:00,2023-10-23 15:59:00,-4.396785857028185,4.605096127259234,15,False,False,15,False,False,4.396785857028185,4.605096127259234
EURCHF,2023-10-20 08:00:00+00:00,2023-10-23 12:00:00+00:00,1,0.9440020960000002,0.005628013245428087,8,2.1086756507753743,0.0011916811487848787,0.943852096,0.9494649522999999,0.0001589232048492479,0.0001579837145506398,0.005946754077028604,0.00031874083160051726,2023-10-20 12:00:00+00:00,2023-10-23 16:00:00+00:00,12,16,4,0,8,12,False,False,False,False,False,False,2023-10-20 11:59:00,2023-10-23 15:59:00,-2.4137827906156595,5.769126339709718,11,False,False,15,False,False,2.4137827906156595,5.769126339709718
EURJPY,2023-10-23 16:00:00+00:00,2023-10-25 08:00:00+00:00,-1,159.58674165,0.006625644956891232,10,2.5351310832269065,0.0011941469559069995,159.60174165,158.51437656,9.398393679747165e-05,9.462864079285757e-05,0.00681299012628922,0.00018734516939798804,2023-10-23 20:00:00+00:00,2023-10-25 12:00:00+00:00,20,12,0,2,16,8,False,False,False,False,False,False,2023-10-23 19:59:00,2023-10-25 11:59:00,2.879315565842422,-2.186694955739199,19,False,False,11,False,False,2.879315565842422,2.186694955739199
USDCAD,2023-10-25 20:00:00+00:00,2023-11-02 00:00:00+00:00,-1,1.38019,-0.0020721784681820427,32,2.203414679180837,0.0013578216291213639,1.38025,1.38299,4.3470385799673975e-05,4.338426163602051e-05,-0.0019851476181851346,8.703084999690802e-05,2023-10-26 00:00:00+00:00,2023-11-02 04:00:00+00:00,0,4,2,3,20,0,False,False,False,False,False,False,2023-10-25 23:59:00,2023-11-02 03:59:00,-1.3039415254667563,-0.43382379523504433,23,False,False,3,False,False,-1.3039415254667563,0.43382379523504433
NZDUSD,2023-10-26 04:00:00+00:00,2023-10-26 20:00:00+00:00,1,0.58,0.004603448275862126,4,2.003367120242457,0.0019576575947985522,0.57993,0.58274,0.00012070422292345628,0.00012012218141881455,0.004845412377356029,0.00024196410149390259,2023-10-26 08:00:00+00:00,2023-10-27 00:00:00+00:00,8,0,3,3,4,20,False,False,False,False,False,False,2023-10-26 07:59:00,2023-10-26 23:59:00,3.7950009487497383,2.9181042621484465,7,False,False,23,False,False,-3.7950009487497383,2.9181042621484465
AUDCAD,2023-11-02 00:00:00+00:00,2023-11-07 04:00:00+00:00,-1,0.8893615081999999,0.007681603641500844,20,2.2835330367895343,0.0014837794763329188,0.8895115081999999,0.8823797856000001,0.00016863188235027719,0.00016999482813174726,0.008017572042919863,0.00033596840141901854,2023-11-02 04:00:00+00:00,2023-11-07 08:00:00+00:00,4,8,3,1,0,4,False,False,False,False,False,False,2023-11-02 03:59:00,2023-11-07 07:59:00,1.3054103863008315,1.409743692835086,3,False,False,7,False,False,1.3054103863008315,-1.409743692835086
EURCAD,2023-11-08 16:00:00+00:00,2023-11-22 12:00:00+00:00,-1,1.4769966504,-0.01120247855370478,61,2.9271291650917717,0.0014228998957950987,1.4771466504000001,1.4933926737,0.00010154712801154926,0.00010044243730509471,-0.010998246718157967,0.0002042318355468132,2023-11-08 20:00:00+00:00,2023-11-22 16:00:00+00:00,20,16,2,2,16,12,False,False,False,False,False,False,2023-11-08 19:59:00,2023-11-22 15:59:00,1.1216657625467974,-0.15165573610476102,19,False,False,15,False,False,1.1216657625467974,0.15165573610476102
EURGBP,2023-11-10 12:00:00+00:00,2023-11-13 16:00:00+00:00,-1,0.8747034367543722,0.003289808709504097,8,2.1588892984023778,0.0008081202963018096,0.8748534367543723,0.8716758297699044,0.00017145729067086544,0.00017208232106148382,0.0036321592291579385,0.0003423505196538416,2023-11-10 16:00:00+00:00,2023-11-13 20:00:00+00:00,16,20,4,0,12,16,False,False,False,False,False,False,2023-11-10 15:59:00,2023-11-13 19:59:00,-3.2442292480805435,-1.9187013706323253,15,False,False,19,False,False,-3.2442292480805435,1.9187013706323253
EURJPY,2023-11-14 16:00:00+00:00,2023-11-17 08:00:00+00:00,-1,163.58576086,0.006819895289999064,16,2.647673116514174,0.0014066862585519222,163.60076086,162.45512309999998,9.16866151547799e-05,9.233319155325549e-05,0.007002643227193794,0.00018274793719473027,2023-11-14 20:00:00+00:00,2023-11-17 12:00:00+00:00,20,12,1,4,16,8,False,False,False,False,False,False,2023-11-14 19:59:00,2023-11-17 11:59:00,1.3138730953698996,1.2965975084555659,19,False,False,11,False,False,1.3138730953698996,-1.2965975084555659
AUDCAD,2023-11-20 04:00:00+00:00,2023-11-24 12:00:00+00:00,-1,0.8979135864999999,0.0022517906292977273,26,2.0160007086712133,0.001923266921278681,0.8980635864999998,0.8957416731000001,0.0001670260349655097,0.00016745899460150952,0.0025854665915683306,0.00033367596227060333,2023-11-20 08:00:00+00:00,2023-11-24 16:00:00+00:00,8,16,0,4,4,12,False,False,False,False,False,False,2023-11-20 07:59:00,2023-11-24 15:59:00,-2.0163592283062304,0.021112158219427357,7,False,False,15,False,False,-2.0163592283062304,-0.021112158219427357
USDCHF,2023-11-28 16:00:00+00:00,2023-12-05 16:00:00+00:00,1,0.8776899999999999,-0.0026888764825848386,31,2.249165761319737,0.0012290380072752301,0.87764,0.87538,5.6970967594913635e-05,5.7118051589024195e-05,-0.002575087735290027,0.00011378874729481162,2023-11-28 20:00:00+00:00,2023-12-05 20:00:00+00:00,20,20,1,1,16,16,False,False,False,False,False,False,2023-11-28 19:59:00,2023-12-05 19:59:00,-0.11394063692882206,-1.5990497076012744,19,False,False,19,False,False,0.11394063692882206,-1.5990497076012744
AUDUSD,2023-11-28 16:00:00+00:00,2023-11-30 08:00:00+00:00,-1,0.6651300000000001,0.007848089847097865,10,2.11660628983459,0.0014781378682179205,0.66517,0.65987,6.013500308191891e-05,6.0618000515253016e-05,0.007967887908354343,0.00011979806125647814,2023-11-28 20:00:00+00:00,2023-11-30 12:00:00+00:00,20,12,1,3,16,8,False,False,False,False,False,False,2023-11-28 19:59:00,2023-11-30 11:59:00,-0.6013138708071963,-5.755395683454401,19,False,False,11,False,False,-0.6013138708071963,5.755395683454401
GBPUSD,2023-11-28 16:00:00+00:00,2023-11-30 16:00:00+00:00,-1,1.269795,0.005882839355958807,12,2.1458352369526374,0.0017664381855697475,1.26984,1.26228,3.5437535437535435e-05,3.564977659473334e-05,0.0059535059535059665,7.06665975471598e-05,2023-11-28 20:00:00+00:00,2023-11-30 20:00:00+00:00,20,20,1,3,16,16,False,False,False,False,False,False,2023-11-28 19:59:00,2023-11-30 19:59:00,-0.5512201652091431,-0.7129446992559796,19,False,False,19,False,False,-0.5512201652091431,0.7129446992559796
NZDUSD,2023-11-28 16:00:00+00:00,2023-12-05 00:00:00+00:00,-1,0.61377,-0.0012708343516301289,27,2.105378281017647,0.001973863921381129,0.61384,0.61448,0.00011403623093965853,0.0001139174586642364,-0.0010426169685910924,0.00022821738303903643,2023-11-28 20:00:00+00:00,2023-12-05 04:00:00+00:00,20,4,1,1,16,0,False,False,False,False,False,False,2023-11-28 19:59:00,2023-12-05 03:59:00,0.6516780710330572,3.7444037444056555,19,False,False,3,False,False,0.6516780710330572,-3.7444037444056555
EURUSD,2023-11-28 20:00:00+00:00,2023-11-30 04:00:00+00:00,-1,1.10036,0.004716638191137512,8,2.180244153192992,0.0012299857984950288,1.10039,1.09514,2.7263061278274067e-05,2.739375787570539e-05,0.0047710357236979695,5.439753256045784e-05,2023-11-29 00:00:00+00:00,2023-11-30 08:00:00+00:00,0,8,1,3,20,4,False,False,False,False,False,False,2023-11-28 23:59:00,2023-11-30 07:59:00,1.5451455163506544,3.6538356139348416,23,False,False,7,False,False,1.5451455163506544,-3.6538356139348416
USDJPY,2023-11-29 00:00:00+00:00,2023-11-30 16:00:00+00:00,1,147.2925,0.006205339715192648,10,2.3195382171919965,0.0017397953585610187,147.289,148.21,2.376280645533611e-05,2.3615140678766613e-05,0.006253012784390055,4.7673069197407165e-05,2023-11-29 04:00:00+00:00,2023-11-30 20:00:00+00:00,4,20,2,3,0,16,False,False,False,False,False,False,2023-11-29 03:59:00,2023-11-30 19:59:00,1.7655487121670532,3.1046678005464123,3,False,False,19,False,False,-1.7655487121670532,3.1046678005464123
USDCAD,2023-12-01 20:00:00+00:00,2023-12-05 04:00:00+00:00,1,1.34916,0.005477482285273939,9,2.055274177008175,0.0012116036489833444,1.3491,1.35661,4.447409384033801e-05,4.42278915826951e-05,0.005566674079015677,8.919179374173788e-05,2023-12-02 00:00:00+00:00,2023-12-05 08:00:00+00:00,0,8,4,1,20,4,False,False,True,False,False,False,2023-12-01 21:59:00,2023-12-05 07:59:00,-3.2603702002165225,-0.6633743642658896,21,True,True,7,False,False,3.2603702002165225,-0.6633743642658896
EURAUD,2023-12-14 04:00:00+00:00,2023-12-14 12:00:00+00:00,1,1.6219379926071662,0.011715821284350116,2,2.750933065655485,0.0022249648904576025,1.6217879926071663,1.6410903282628493,9.249051089523844e-05,9.140264701869286e-05,0.01190188590843655,0.00018606462408643325,2023-12-14 08:00:00+00:00,2023-12-14 16:00:00+00:00,8,16,3,3,4,12,False,False,False,False,False,False,2023-12-14 07:59:00,2023-12-14 15:59:00,-7.020402774072787,1.1140233547424216,7,False,False,15,False,False,7.020402774072787,1.1140233547424216
USDCHF,2023-12-19 16:00:00+00:00,2024-01-02 08:00:00+00:00,1,0.86083,-0.012522797764947776,50,2.388103347158179,0.002165722684591625,0.86078,0.8501,5.808685146030345e-05,5.8816609810610524e-05,-0.012407351471920847,0.00011544629302692906,2023-12-19 20:00:00+00:00,2024-01-02 12:00:00+00:00,20,12,1,1,16,8,False,False,False,False,False,False,2023-12-19 19:59:00,2024-01-02 11:59:00,-2.2068132455255185,2.8239945402774858,19,False,False,11,False,False,2.2068132455255185,2.8239945402774858
GBPAUD,2023-12-20 08:00:00+00:00,2023-12-28 04:00:00+00:00,1,1.8685959279827489,0.0011383832169707955,32,2.1906223410989756,0.0022074033293197036,1.868445927982749,1.8708731062264645,8.028062131931545e-05,8.017646921150561e-05,0.0012990358497213528,0.0001606526327505573,2023-12-20 12:00:00+00:00,2023-12-28 08:00:00+00:00,12,8,2,3,8,4,False,False,False,False,False,False,2023-12-20 11:59:00,2023-12-28 07:59:00,-8.026327385668441,-0.20369072835646485,11,False,False,7,False,False,8.026327385668441,-0.20369072835646485
GBPCHF,2023-12-21 12:00:00+00:00,2024-01-03 08:00:00+00:00,1,1.0844348808000002,-0.004989282801387699,44,2.12498942944497,0.001989832032903723,1.0842848808,1.0791743285,0.0001383400272899941,0.0001389951521627583,-0.004713292964326432,0.0002759898370612666,2023-12-21 16:00:00+00:00,2024-01-03 12:00:00+00:00,16,12,3,2,12,8,False,False,False,False,False,False,2023-12-21 15:59:00,2024-01-03 11:59:00,-8.4791681051255,0.7327518070621153,15,False,False,11,False,False,8.4791681051255,0.7327518070621153
USDCAD,2023-12-26 16:00:00+00:00,2023-12-29 08:00:00+00:00,1,1.32015,0.0038934969511041796,16,2.123437600728544,0.0008708348669982935,1.32009,1.32535,4.545144649228462e-05,4.527106047459162e-05,0.003984576809157092,9.107985805291256e-05,2023-12-26 20:00:00+00:00,2023-12-29 12:00:00+00:00,20,12,1,4,16,8,False,False,False,False,False,False,2023-12-26 19:59:00,2023-12-29 11:59:00,-1.5905476028177379,0.6036505768647338,19,False,False,11,False,False,1.5905476028177379,0.6036505768647338
EURUSD,2023-12-27 16:00:00+00:00,2023-12-29 16:00:00+00:00,-1,1.11011,0.0054138779039914235,12,2.5967279037864843,0.0013426591855174844,1.11014,1.10407,2.702361864269372e-05,2.7172190169101596e-05,0.005467778838704862,5.390093471343855e-05,2023-12-27 20:00:00+00:00,2023-12-29 20:00:00+00:00,20,20,2,4,16,16,False,False,False,False,False,True,2023-12-27 19:59:00,2023-12-29 19:59:00,-3.7818758104024575,-1.1773229487410664,19,False,False,19,False,False,-3.7818758104024575,1.1773229487410664
EURCHF,2023-12-27 20:00:00+00:00,2024-01-07 20:00:00+00:00,1,0.9360047418,-0.0056694470262992945,38,2.8392365702746756,0.0014440326683457473,0.9358547417999998,0.9308481125,0.00016028128437057843,0.00016114336805941583,-0.0053497931638090135,0.00031965386249028106,2023-12-28 00:00:00+00:00,2024-01-08 00:00:00+00:00,0,0,2,6,20,20,False,True,False,False,False,False,2023-12-27 23:59:00,2024-01-07 23:59:00,-0.024642652476369875,-0.1633419183655338,23,False,False,23,False,False,0.024642652476369875,-0.1633419183655338
USDJPY,2023-12-28 08:00:00+00:00,2024-01-02 08:00:00+00:00,1,140.8165,0.007136947729846889,13,2.435193281765685,0.0015493973468974802,140.813,141.825,2.4855659633698593e-05,2.4678300722721664e-05,0.00718683644265794,4.988871281105117e-05,2023-12-28 12:00:00+00:00,2024-01-02 12:00:00+00:00,12,12,3,1,8,8,False,False,False,False,False,False,2023-12-28 11:59:00,2024-01-02 11:59:00,4.191710359917611,0.7051440256655717,11,False,False,11,False,False,-4.191710359917611,0.7051440256655717
NZDCAD,2024-01-18 08:00:00+00:00,2024-01-24 08:00:00+00:00,1,0.8258534032000001,-0.002035671214147533,25,2.0588897234907773,0.0014808603780588191,0.8257034032,0.8243222372000001,0.00018166329388818973,0.0001819676738425855,-0.0016727144331091237,0.0003629567810384091,2024-01-18 12:00:00+00:00,2024-01-24 12:00:00+00:00,12,12,3,2,8,8,False,False,False,False,False,False,2024-01-18 11:59:00,2024-01-24 11:59:00,2.315013367166774,-1.2617708209150535,11,False,False,11,False,False,-2.315013367166774,-1.2617708209150535
EURGBP,2024-01-25 16:00:00+00:00,2024-01-30 08:00:00+00:00,1,0.8533234471328353,0.002040661779003409,17,2.129706518425954,0.000977924533833728,0.8531734471328353,0.8552147916765267,0.0001758141917145784,0.00017539453416836535,0.002392648939733899,0.0003519871607304899,2024-01-25 20:00:00+00:00,2024-01-30 12:00:00+00:00,20,12,3,1,16,8,False,False,False,False,False,False,2024-01-25 19:59:00,2024-01-30 11:59:00,-0.42669545928131214,-2.7940166955486845,19,False,False,11,False,False,0.42669545928131214,-2.7940166955486845
AUDCAD,2024-02-01 00:00:00+00:00,2024-02-02 08:00:00+00:00,1,0.8819106767999999,0.0016151912404199662,8,2.1796136519398686,0.001382174521210463,0.8817606768,0.8834851312,0.00017011418624877377,0.00016978214426343705,0.001955694379860873,0.00034050313944090655,2024-02-01 04:00:00+00:00,2024-02-02 12:00:00+00:00,4,12,3,4,0,8,False,False,False,False,False,False,2024-02-01 03:59:00,2024-02-02 11:59:00,-2.517396296868313,1.7309931113818067,3,False,False,11,False,False,2.517396296868313,1.7309931113818067
AUDCHF,2024-02-01 08:00:00+00:00,2024-02-06 04:00:00+00:00,1,0.5622841788,0.006400669867113831,18,2.6641724645765215,0.0013632492932119178,0.5621341788,0.5660331742,0.0002668402058743488,0.00026500213562924424,0.006936058234927378,0.0005353883678135473,2024-02-01 12:00:00+00:00,2024-02-06 08:00:00+00:00,12,8,3,1,8,4,False,False,False,False,False,False,2024-02-01 11:59:00,2024-02-06 07:59:00,-1.8273648767141992,-3.1139322765982858,11,False,False,7,False,False,1.8273648767141992,-3.1139322765982858
AUDCAD,2024-02-08 16:00:00+00:00,2024-02-09 12:00:00+00:00,1,0.8731812876999999,0.004892533040020695,5,2.0538492311370518,0.0013796418094841586,0.8730312877,0.8776033560000001,0.0001718151481090384,0.00017092003918909354,0.005237003947527574,0.00034447090750687904,2024-02-08 20:00:00+00:00,2024-02-09 16:00:00+00:00,20,16,3,4,16,12,False,False,False,False,False,False,2024-02-08 19:59:00,2024-02-09 15:59:00,-0.40163957595429345,5.864444824774662,19,False,False,15,False,False,0.40163957595429345,5.864444824774662
AUDNZD,2024-02-08 16:00:00+00:00,2024-02-13 00:00:00+00:00,1,1.0652767402153929,0.0033532549653352882,15,2.067705959829458,0.000916633666391234,1.0651267402153928,1.0689988847339762,0.00014082831116385888,0.00014031820064744783,0.003635383820896676,0.0002821288555613878,2024-02-08 20:00:00+00:00,2024-02-13 04:00:00+00:00,20,4,3,1,16,0,False,False,False,False,False,False,2024-02-08 19:59:00,2024-02-13 03:59:00,-2.348769624825886,-0.9890494404596328,19,False,False,3,False,False,2.348769624825886,-0.9890494404596328
AUDUSD,2024-02-13 16:00:00+00:00,2024-02-14 20:00:00+00:00,1,0.6443899999999999,0.00838001831189214,7,2.0777647196120137,0.002350507395995004,0.64435,0.64983,6.207806316442928e-05,6.155456042349538e-05,0.008504694653526768,0.00012467634163462749,2024-02-13 20:00:00+00:00,2024-02-15 00:00:00+00:00,20,0,1,2,16,20,False,False,False,False,False,False,2024-02-13 19:59:00,2024-02-14 23:59:00,-2.792732688937649,1.231242785686426,19,False,False,23,False,False,2.792732688937649,1.231242785686426
USDCHF,2024-02-13 16:00:00+00:00,2024-02-15 20:00:00+00:00,-1,0.8879599999999999,0.009054461912698606,13,2.495980126792658,0.001922533521266316,0.88801,0.87987,5.63056722334208e-05,5.682657665336925e-05,0.009166563439600872,0.00011210152690226648,2024-02-13 20:00:00+00:00,2024-02-16 00:00:00+00:00,20,0,1,3,16,20,False,False,False,False,False,False,2024-02-13 19:59:00,2024-02-15 23:59:00,5.746478873238647,1.8187811892556027,19,False,False,23,False,False,5.746478873238647,-1.8187811892556027
USDJPY,2024-02-13 16:00:00+00:00,2024-02-19 00:00:00+00:00,-1,150.8655,0.0061578028111132265,21,2.15713067430488,0.002071467059484606,150.869,149.933,2.3198934174681344e-05,2.3343760212895093e-05,0.006204057825000553,4.625501388732644e-05,2024-02-13 20:00:00+00:00,2024-02-19 04:00:00+00:00,20,4,1,0,16,0,False,False,False,False,False,False,2024-02-13 19:59:00,2024-02-19 03:59:00,2.2541187390179296,-0.8669787790271943,19,False,False,3,False,False,2.2541187390179296,0.8669787790271943
EURUSD,2024-02-13 20:00:00+00:00,2024-02-15 12:00:00+00:00,1,1.07086,0.0048745867807183435,10,2.031193017149197,0.001680685441622028,1.07083,1.07611,2.801565141058805e-05,2.7878190891265766e-05,0.004930754648263536,5.616786754519213e-05,2024-02-14 00:00:00+00:00,2024-02-15 16:00:00+00:00,0,16,1,3,20,12,False,False,False,False,False,False,2024-02-13 23:59:00,2024-02-15 15:59:00,-0.46690572239715955,-3.251398101183911,23,False,False,15,False,False,0.46690572239715955,-3.251398101183911
AUDNZD,2024-02-21 12:00:00+00:00,2024-02-26 00:00:00+00:00,1,1.0607098871796534,0.0013379654164469997,16,2.1729587718257273,0.0006635551590112962,1.0605598871796535,1.062279080325583,0.00014143472878169562,0.00014120583072578798,0.0016210241087859512,0.00028305869233895145,2024-02-21 16:00:00+00:00,2024-02-26 04:00:00+00:00,16,4,2,0,12,0,False,False,False,False,False,False,2024-02-21 15:59:00,2024-02-26 03:59:00,-0.5372210612242245,0.3432874400988162,15,False,False,3,False,False,0.5372210612242245,0.3432874400988162
EURJPY,2024-02-22 20:00:00+00:00,2024-02-29 00:00:00+00:00,-1,162.87653669000002,0.003142075712071663,26,2.0430630014536284,0.0010674307101919314,162.89153669,162.34976628,9.208581553593297e-05,9.239311114331959e-05,0.003325958002539098,0.00018388229046743462,2024-02-23 00:00:00+00:00,2024-02-29 04:00:00+00:00,0,4,3,3,20,0,False,False,False,False,False,False,2024-02-22 23:59:00,2024-02-29 03:59:00,0.8121885701406484,-0.4730525244711625,23,False,False,3,False,False,0.8121885701406484,0.4730525244711625
EURCHF,2024-02-26 16:00:00+00:00,2024-02-27 20:00:00+00:00,-1,0.955237527,0.002253665647706332,7,2.0425845822762594,0.0008272595914521033,0.955387527,0.952934741,0.00015700435243383705,0.00015740847042956116,0.002567320517258498,0.00031365486955216597,2024-02-26 20:00:00+00:00,2024-02-28 00:00:00+00:00,20,0,0,1,16,20,False,False,False,False,False,False,2024-02-26 19:59:00,2024-02-27 23:59:00,-0.1485647313537175,-0.2104884723652667,19,False,False,23,False,False,-0.1485647313537175,0.2104884723652667
GBPAUD,2024-03-05 08:00:00+00:00,2024-03-06 12:00:00+00:00,-1,1.9525940198388858,0.005927488090941937,7,2.2067398380772767,0.0013202298010753259,1.952744019838886,1.9408700420398464,7.6814983672246e-05,7.728492724961154e-05,0.006080662738385589,0.00015317464744365236,2024-03-05 12:00:00+00:00,2024-03-06 16:00:00+00:00,12,16,1,2,8,12,False,False,False,False,False,False,2024-03-05 11:59:00,2024-03-06 15:59:00,-3.6747597747011085,-1.1769481895940181,11,False,False,15,False,False,-3.6747597747011085,1.1769481895940181
GBPCHF,2024-03-06 12:00:00+00:00,2024-03-12 04:00:00+00:00,-1,1.1234317116,0.0017460573524372932,23,2.190161953596759,0.0012030795851301155,1.1235817116,1.1213201354,0.00013350163895636696,0.00013377089669980077,0.0020128275288314734,0.00026677017639418024,2024-03-06 16:00:00+00:00,2024-03-12 08:00:00+00:00,16,8,2,1,12,4,False,False,False,False,False,False,2024-03-06 15:59:00,2024-03-12 07:59:00,2.2757060977474097,-9.008277893202132,15,False,False,7,False,False,2.2757060977474097,9.008277893202132
AUDCHF,2024-03-08 08:00:00+00:00,2024-03-12 16:00:00+00:00,-1,0.5822833842,0.004513500249729522,15,2.063856705626466,0.0013223393658170703,0.5824333842,0.579505248,0.0002575401823953346,0.0002588414867987529,0.005027418206842493,0.0005139179571129714,2024-03-08 12:00:00+00:00,2024-03-12 20:00:00+00:00,12,20,4,1,8,16,False,False,False,False,False,False,2024-03-08 11:59:00,2024-03-12 19:59:00,0.2812623930226188,-1.4813633100485557,11,False,False,19,False,False,0.2812623930226188,1.4813633100485557
GBPAUD,2024-03-19 08:00:00+00:00,2024-03-20 16:00:00+00:00,-1,1.9469834550419591,0.0029013830480998106,8,2.54992026269957,0.000848920296872009,1.947133455041959,1.9411845102505696,7.703632209265678e-05,7.727240723790749e-05,0.0030552321804060423,0.00015384913230623168,2024-03-19 12:00:00+00:00,2024-03-20 20:00:00+00:00,12,20,1,2,8,16,False,False,False,False,False,False,2024-03-19 11:59:00,2024-03-20 19:59:00,-0.7670711688623211,-4.78258128397302,11,False,False,19,False,False,-0.7670711688623211,4.78258128397302
USDCAD,2024-03-20 12:00:00+00:00,2024-03-20 16:00:00+00:00,-1,1.3562800000000002,0.00566992066534942,1,2.067626537364252,0.0008178181164370047,1.35634,1.34853,4.423669581373402e-05,4.449289226046139e-05,0.005758143238421165,8.822257307174522e-05,2024-03-20 16:00:00+00:00,2024-03-20 20:00:00+00:00,16,20,2,2,12,16,False,False,False,False,False,False,2024-03-20 15:59:00,2024-03-20 19:59:00,-1.9902551212214181,-4.002757455136008,15,False,False,19,False,False,-1.9902551212214181,4.002757455136008
AUDNZD,2024-03-20 16:00:00+00:00,2024-04-09 20:00:00+00:00,-1,1.082392866067172,-0.009781933508679336,88,2.1970980349791227,0.0007489135830000753,1.0825428660671719,1.0928307611133097,0.00013856264236902053,0.00013725821539575727,-0.009503452813386826,0.0002784806952925104,2024-03-20 20:00:00+00:00,2024-04-10 00:00:00+00:00,20,0,2,1,16,20,False,False,False,False,False,False,2024-03-20 19:59:00,2024-04-09 23:59:00,2.7401785633096587,-1.961050519677654,19,False,False,23,False,False,2.7401785633096587,1.961050519677654
GBPJPY,2024-03-21 08:00:00+00:00,2024-03-22 04:00:00+00:00,-1,192.5958504,0.008804700082987836,5,2.1884817376583294,0.0016857583745638824,192.6108504,190.8851017,7.787723261098275e-05,7.858130292208131e-05,0.008959768862533357,0.0001550687795455214,2024-03-21 12:00:00+00:00,2024-03-22 08:00:00+00:00,12,8,3,4,8,4,False,False,False,False,False,False,2024-03-21 11:59:00,2024-03-22 07:59:00,-2.550957683329358,4.58810527702358,11,False,False,7,False,False,-2.550957683329358,-4.58810527702358
EURJPY,2024-03-21 08:00:00+00:00,2024-03-24 20:00:00+00:00,-1,164.8399656,0.007889919627597629,10,2.185167404209677,0.0017600627277333271,164.8549656,163.52439152000002,9.098906997072582e-05,9.172943473796941e-05,0.008071179871090184,0.00018126024349255504,2024-03-21 12:00:00+00:00,2024-03-25 00:00:00+00:00,12,0,3,6,8,20,False,True,False,False,False,False,2024-03-21 11:59:00,2024-03-24 23:59:00,-0.2632183849127223,2.7503411436891056,11,False,False,23,False,False,-0.2632183849127223,-2.7503411436891056
EURGBP,2024-03-21 16:00:00+00:00,2024-03-27 12:00:00+00:00,-1,0.8580396653940098,0.0012671937743567233,24,3.685218297250992,0.0006525199110867207,0.8581896653940098,0.8568023628718713,0.00017478653734560228,0.00017506954520669481,0.0016165453606360458,0.00034935158627932253,2024-03-21 20:00:00+00:00,2024-03-27 16:00:00+00:00,20,16,3,2,16,12,False,False,False,False,False,False,2024-03-21 19:59:00,2024-03-27 15:59:00,2.1615440609323855,-2.3884900212212123,19,False,False,15,False,False,2.1615440609323855,2.3884900212212123
GBPCHF,2024-03-26 20:00:00+00:00,2024-03-28 12:00:00+00:00,-1,1.1409376284000001,0.0027826731461667222,10,2.020654453707433,0.0013495322735926874,1.1410876284,1.1376127719000002,0.0001314535328109075,0.00013185505974012173,0.003045214419572728,0.000262541273406006,2024-03-27 00:00:00+00:00,2024-03-28 16:00:00+00:00,0,16,1,3,20,12,False,False,False,False,False,False,2024-03-26 23:59:00,2024-03-28 15:59:00,-1.4232148301029923,-5.788652330112054,23,False,False,15,False,False,-1.4232148301029923,5.788652330112054
NZDCAD,2024-03-28 12:00:00+00:00,2024-04-03 12:00:00+00:00,1,0.8094315599000002,0.0018079605151308737,25,2.116966580624221,0.0010886168016617241,0.8092815599000001,0.8110449802,0.00018534958342376534,0.0001849465857775369,0.0021789947867068005,0.0003710342715759268,2024-03-28 16:00:00+00:00,2024-04-03 16:00:00+00:00,16,16,3,2,12,12,False,False,False,False,False,False,2024-03-28 15:59:00,2024-04-03 15:59:00,-2.5237290984736482,3.6060962936290686,15,False,False,15,False,False,2.5237290984736482,3.6060962936290686
AUDCHF,2024-04-04 04:00:00+00:00,2024-04-10 12:00:00+00:00,-1,0.597531813,0.00578927284663217,27,2.4126247059817594,0.0016569321517153944,0.597681813,0.5939225383000001,0.0002509696576629813,0.0002525581878561957,0.006289759230133973,0.0005004863835018037,2024-04-04 08:00:00+00:00,2024-04-10 16:00:00+00:00,8,16,3,2,4,12,False,False,False,False,False,False,2024-04-04 07:59:00,2024-04-10 15:59:00,-1.999170882733825,-2.7854845454178268,7,False,False,15,False,False,-1.999170882733825,2.7854845454178268
EURCHF,2024-04-04 08:00:00+00:00,2024-04-04 16:00:00+00:00,-1,0.9843743859,0.007970733505856363,2,2.5329146511644454,0.001348479550208265,0.9845243859,0.9763782000000001,0.00015235783099763238,0.00015362899335523878,0.008274234764183208,0.00030350125832684545,2024-04-04 12:00:00+00:00,2024-04-04 20:00:00+00:00,12,20,3,3,8,16,False,False,False,False,False,False,2024-04-04 11:59:00,2024-04-04 19:59:00,2.1604436208999545,-3.3568891427215863,11,False,False,19,False,False,2.1604436208999545,3.3568891427215863
