instr,is_cross,entry,exit,dir,ret,bars_held,z_entry,sig_label,sig_contig,z_sig,z_cf_med,z_cf_l5,spike_made_med,spike_made_l5,sig_minutes,sig_max1m,sig_spike5,sig_spike_share_net,sig_spike_share_hl,sig_last30_share,sig_stale_run,sig_net_move,sig_hl_range,ent_minutes,ent_max1m,ent_spike5,ent_spike_share_net,ent_spike_share_hl,ent_last30_share,ent_stale_run,ent_net_move,ent_hl_range,ent_close_drift,ent_drift_fav
NZDCAD,True,2021-08-31 04:00:00+00:00,2021-09-14 08:00:00+00:00,-1,-0.012711091025103522,63,2.2110846942861553,2021-08-31 00:00:00+00:00,True,2.2110846942861553,2.0414459687978317,2.195792826869989,False,False,239,0.004570845884972197,0.004506466599999981,0.9437203244981093,0.7721182991662725,0.0886465593239242,2.0,0.004775214100000036,0.005836497599999935,239,0.0003780937780481358,0.0006174303000001657,0.4370251106525367,0.2281743419199303,-0.07672910897405594,1.0,0.0014128027999998904,0.002705958500000105,0.02100203899656647,0.02100203899656647
NZDUSD,False,2021-09-02 16:00:00+00:00,2021-09-07 16:00:00+00:00,-1,0.0026562851360467056,19,2.0388598999177527,2021-09-02 12:00:00+00:00,True,2.0388598999177527,1.9599751212310204,2.040428909339327,True,False,240,0.000548203242505596,0.0009299999999999864,0.5502958579881676,0.30999999999999517,-0.2721893491124404,2.0,0.0016899999999999693,0.0030000000000000027,240,0.00023908136615280462,0.00034000000000000696,0.49275362318843846,0.4197530864197734,0.37681159420280996,3.0,0.0006899999999999684,0.0008099999999999774,0.07846983815592831,0.07846983815592831
AUDNZD,True,2021-09-09 00:00:00+00:00,2021-09-17 04:00:00+00:00,1,-0.004003045145673462,38,2.00701535408465,2021-09-08 20:00:00+00:00,True,-2.00701535408465,-1.841254934182192,-1.9551549372487993,True,True,220,0.0005211010842742572,0.00062753745104005,0.8850822079889173,0.41635147910597814,0.36197701188627385,4.0,-0.0007090160048137673,0.0015072300268694772,240,0.0002852045205499129,0.0006172588787682898,2.1088753809885175,0.5765922363679594,-0.502915630022828,2.0,0.00029269575828561045,0.0010705292923409715,-0.01968824718544123,0.01968824718544123
EURCHF,True,2021-09-20 00:00:00+00:00,2021-09-20 08:00:00+00:00,-1,0.0028559038013300465,2,2.026707203859856,2021-09-19 20:00:00+00:00,True,2.026707203859856,1.9851673204538696,2.004153678635377,True,False,154,0.000886241588492015,0.001031406000000068,2.5773249202187936,0.9543662185565337,0.4898618063113146,2.0,0.000400184699999917,0.0010807234999998805,227,0.00020764074143432565,0.0005338152999998513,0.43398912212791646,0.4035062615754058,0.05306596640710591,2.0,-0.0012300200000001649,0.0013229418000000326,-0.023388199597759597,-0.023388199597759597
USDJPY,False,2021-09-22 00:00:00+00:00,2021-09-22 12:00:00+00:00,1,0.00112352879385055,3,2.0123824632481453,2021-09-21 20:00:00+00:00,True,-2.0123824632481453,-1.8222359862093613,-2.0639974289608625,True,False,221,0.00022894087473002145,0.06299999999998818,1.3695652173912776,0.5249999999998816,0.9565217391305288,11.0,-0.04599999999999227,0.12000000000000455,240,0.0007222494268557256,0.21300000000000807,0.6635514018691883,0.6228070175438856,0.13707165109033398,2.0,0.32099999999999795,0.34199999999999875,0.06030701754383556,-0.06030701754383556
USDJPY,False,2021-09-27 08:00:00+00:00,2021-10-01 12:00:00+00:00,-1,0.00035127065403878644,25,2.0083157230854365,2021-09-27 04:00:00+00:00,True,2.0083157230854365,1.7092240975683137,1.933149834453684,True,True,240,0.00026202017705312386,0.055999999999997385,0.2772277227722473,0.24347826086954963,0.7178217821782245,4.0,0.2020000000000124,0.23000000000000398,240,0.00034259852296436577,0.08299999999999841,0.32677165354331283,0.24924924924924566,0.16141732283463905,4.0,0.2539999999999907,0.3329999999999984,0.16493748337319214,0.16493748337319214
EURUSD,False,2021-09-29 08:00:00+00:00,2021-10-11 04:00:00+00:00,1,-0.006515357014094991,49,2.409953316627006,2021-09-29 04:00:00+00:00,True,-2.409953316627006,-1.5391662485092952,-2.448565055083638,True,False,239,0.0008657601013937755,0.0017799999999998928,0.7772925764192,0.5760517799352335,0.25764192139733333,3.0,-0.0022899999999999032,0.003090000000000037,240,0.0005922467352773575,0.0013000000000000789,1.0156249999999267,0.419354838709719,-0.30468749999987393,2.0,-0.0012800000000001699,0.0030999999999998806,0.04571428571420524,-0.04571428571420524
EURAUD,True,2021-10-07 16:00:00+00:00,2021-10-18 08:00:00+00:00,1,-0.006497660022653327,42,2.219005678499681,2021-10-07 12:00:00+00:00,True,-2.219005678499681,-1.8284329921815112,-2.1935844506775193,True,False,240,0.00043897859842967346,0.0015469922682458392,0.36998225785642547,0.2035932006846529,0.45102637112018323,1.0,-0.004181260683170818,0.007598447605536629,240,0.0003708062382428712,0.0007274985345464557,0.8195210859881079,0.30817317626582086,0.3616945976036456,2.0,0.0008877117953216551,0.002360680911173585,-0.06400139560477698,0.06400139560477698
NZDCAD,True,2021-10-08 08:00:00+00:00,2021-10-14 00:00:00+00:00,1,-0.0021468707661570405,23,2.1547736354832447,2021-10-08 04:00:00+00:00,True,-2.1547736354832447,-1.5945496910681791,-2.15986049160194,True,False,240,0.000359318326518282,0.0006744427999999525,0.2782239662277858,0.21453205969260866,0.2959240176654086,2.0,-0.002424100299999954,0.0031437855999999487,240,0.00028953115297747356,0.0004935501999999703,0.320576258893772,0.26987697377019815,0.23620098548176402,2.0,0.0015395718999999808,0.0018287969999998266,0.05318048949075323,-0.05318048949075323
GBPJPY,True,2021-10-08 16:00:00+00:00,2021-10-21 20:00:00+00:00,-1,-0.02757246659171621,57,2.480336407076955,2021-10-08 12:00:00+00:00,True,2.480336407076955,1.997141797791959,2.498320748329206,True,False,240,0.0006566622488977103,0.23142118999999184,0.3743738668907278,0.2785045109146681,-0.07509080646888278,2.0,0.6181552999999838,0.8309423400000071,239,0.00026795049084249456,0.060329109999997854,2.0864598413677684,0.29651208082153924,1.7959804361675478,2.0,-0.028914579999991474,0.20346256999999923,-0.03614235663876548,-0.03614235663876548
USDCAD,False,2021-10-08 16:00:00+00:00,2021-10-21 16:00:00+00:00,1,-0.0076660305037450135,56,2.2846048090115016,2021-10-08 12:00:00+00:00,True,-2.2846048090115016,-2.066532402910677,-2.3260568273787725,False,False,240,0.002060917597823203,0.002809999999999979,0.4539579967689849,0.32336018411967216,-0.13570274636509905,2.0,-0.006189999999999918,0.008690000000000087,240,0.0003289354955066659,0.0009999999999998899,1.2987012987012612,0.3012048192770762,-0.7012987012990272,2.0,-0.0007699999999999374,0.0033199999999999896,-0.08665222462920426,0.08665222462920426
AUDNZD,True,2021-10-11 08:00:00+00:00,2021-10-14 08:00:00+00:00,-1,0.0034428346684275348,18,2.0115084651705044,2021-10-11 04:00:00+00:00,True,2.0115084651705044,1.946314156450166,2.001088806680566,True,False,238,0.00032315726324525645,0.0006031122570162584,0.5083109927704539,0.30952541691031277,-0.29888894616242007,1.0,0.0011865024868518148,0.0019485064038893274,240,0.0003511684399834236,0.0008866485040759375,0.551554978563786,0.24260394186130652,-0.4451775175516702,2.0,0.0016075432885851448,0.0036547159838928867,0.030560089540372284,0.030560089540372284
EURGBP,True,2021-10-14 12:00:00+00:00,2021-10-20 08:00:00+00:00,1,-0.0018503843714080127,24,2.1056113022818588,2021-10-14 08:00:00+00:00,True,-2.1056113022818588,-1.7920040048324282,-1.8874679568925474,True,True,240,0.00037206365171266187,0.0006698769742882194,0.45001458578905623,0.2810094584248752,0.25539468997567694,2.0,-0.0014885672496895985,0.0023838235838858912,240,0.0003873711676269376,0.0006496983682217072,0.6179767312819564,0.38777883588781453,-0.08481970964378249,1.0,0.00105133144232461,0.0016754353463727112,-0.0011292427542525711,0.0011292427542525711
AUDUSD,False,2021-10-19 08:00:00+00:00,2021-10-22 20:00:00+00:00,-1,0.0004955003214055922,21,2.0135284942264593,2021-10-19 04:00:00+00:00,True,2.0135284942264593,2.0232046476789427,2.0790703524994183,False,False,240,0.0005759018715265074,0.0008599999999999719,0.5771812080536758,0.3150183150183036,-0.7449664429529871,2.0,0.0014899999999999913,0.00273000000000001,240,0.0003750435362346316,0.00042999999999993044,0.8269230769229989,0.4174757281552822,0.1730769230770011,2.0,0.0005199999999999649,0.0010299999999999754,-0.021822149481745757,-0.021822149481745757
EURAUD,True,2021-10-19 16:00:00+00:00,2021-10-22 12:00:00+00:00,1,0.0012364276196773672,17,2.0751222920518955,2021-10-19 12:00:00+00:00,True,-2.0751222920518955,-1.4205116907694426,-2.0899968507561217,True,False,240,0.0005257344652505602,0.0013328914845207596,0.22188488269418966,0.18667016590184407,0.2785087860985209,1.0,-0.006007130672159411,0.007140356243223289,240,0.00032642153459988554,0.0007437513621546543,0.47669560424722474,0.31138288920827206,-0.07441435690057957,2.0,0.0015602228246454075,0.0023885428131447117,-0.04128376988889554,0.04128376988889554
NZDUSD,False,2021-10-20 04:00:00+00:00,2021-10-26 12:00:00+00:00,-1,0.0017440562562787364,27,2.0033170722731652,2021-10-20 00:00:00+00:00,True,2.0033170722731652,1.9101986212130688,2.0044455162324097,True,False,239,0.00046010025420062384,0.0008400000000000629,0.4719101123595849,0.3428571428571752,0.15168539325842242,3.0,0.0017800000000000038,0.002449999999999952,240,0.00041821173275224943,0.00046999999999997044,1.1463414634148126,0.2865853658536449,0.19512195121947917,2.0,-0.00040999999999991044,0.0016399999999999748,0.10306748466259927,0.10306748466259927
AUDUSD,False,2021-10-28 16:00:00+00:00,2021-10-29 12:00:00+00:00,-1,0.004507848960543032,5,2.0078123582942666,2021-10-28 12:00:00+00:00,True,2.0078123582942666,1.5161437223337737,2.1000483343100877,True,False,240,0.0007058056131546975,0.0008999999999999009,0.3585657370517516,0.19108280254774998,-0.19123505976092534,2.0,0.0025100000000000122,0.004709999999999992,240,0.0006094975808781378,0.0006399999999999739,2.133333333332692,0.3282051282051136,-1.099999999999519,3.0,-0.000300000000000078,0.0019500000000000073,0.09132420091321335,0.09132420091321335
EURCHF,True,2021-10-29 12:00:00+00:00,2021-11-08 08:00:00+00:00,1,-0.0002449324690109201,37,2.1083661762208314,2021-10-29 08:00:00+00:00,True,-2.1083661762208314,-1.9571087657463744,-2.016720903098109,True,False,240,0.00030497761070957113,0.0006782621000001043,0.397142859150457,0.3161373970841553,0.7493481586425716,1.0,-0.0017078541999999697,0.0021454662000002234,240,0.001076996676475414,0.0018558012000000623,0.802854904857148,0.4293701982200198,0.33882618172270856,1.0,-0.002311502600000015,0.004322147199999904,0.13125313432752356,-0.13125313432752356
GBPCHF,True,2021-10-29 20:00:00+00:00,2021-11-09 08:00:00+00:00,1,-0.008495846393255388,41,2.1446553329979245,2021-10-29 16:00:00+00:00,True,-2.1446553329979245,-2.0794673297746598,-2.0142912135906035,False,False,240,0.0003067666037381289,0.0010111530999998841,0.6779446569824502,0.42009202403007345,-0.24898021988653593,2.0,-0.0014914979999998135,0.0024069799999999475,59,0.0008919120491927279,0.0014511051999999136,1.0514639432703659,1.0,-0.0,2.0,-0.001380080800000183,0.0014511051999999136,,
GBPAUD,True,2021-11-01 16:00:00+00:00,2021-11-02 04:00:00+00:00,1,0.005796503063296493,3,2.2209563984402028,2021-11-01 12:00:00+00:00,True,-2.2209563984402028,-1.915353344397299,-2.1534702451490983,True,False,240,0.00047888603192647317,0.0019009799698461727,0.43754870567274645,0.3154497951872694,0.5279280492344659,2.0,-0.004344613400063313,0.006026252033917601,239,0.00024614536136924325,0.0008930962508357787,0.6172438575767272,0.25737727959647516,-0.5746693887267712,2.0,0.0014469099042022648,0.0034699886961118143,0.025738990660926827,-0.025738990660926827
GBPUSD,False,2021-11-10 20:00:00+00:00,2021-11-16 04:00:00+00:00,1,0.0037950381181382897,21,2.1444188363035606,2021-11-10 16:00:00+00:00,True,-2.1444188363035606,-1.643680106400545,-2.0257751076255945,True,False,240,0.0010948946978441843,0.0032600000000000406,0.5326797385621066,0.3826291079812317,0.18137254901960162,3.0,-0.006119999999999903,0.008519999999999861,239,0.0003133019062449005,0.0006200000000000649,3.647058823529719,0.45925925925932015,-3.058823529412149,9.0,-0.00017000000000000348,0.0013499999999999623,0.011730205278604139,-0.011730205278604139
EURUSD,False,2021-11-15 20:00:00+00:00,2021-11-26 08:00:00+00:00,1,-0.007882397445258567,52,2.1749154711902032,2021-11-15 16:00:00+00:00,True,-2.1749154711902032,-2.1396438086543195,-2.1537747466936152,False,False,240,0.001957231187443592,0.0027300000000001212,0.7890173410404933,0.5947712418301083,0.11849710982659516,3.0,-0.0034600000000000186,0.004589999999999872,240,0.0003074558056501142,0.0008900000000000574,0.4759358288770263,0.2976588628762686,0.26737967914446886,6.0,-0.0018700000000000383,0.002990000000000048,0.1583248212460733,-0.1583248212460733
GBPUSD,False,2021-11-24 16:00:00+00:00,2021-12-02 08:00:00+00:00,1,0.0004879421976167889,35,2.402198833202626,2021-11-24 12:00:00+00:00,True,-2.402198833202626,-2.060460387495704,-2.286131526654826,False,False,240,0.0006073307252333904,0.0016799999999999038,0.41687344913149205,0.3187855787476167,-0.07444168734490536,2.0,-0.004029999999999978,0.005269999999999886,240,0.0004425525603384828,0.0011799999999999589,1.268817204300898,0.5812807881772628,0.569892473118372,3.0,-0.0009300000000000974,0.0020300000000001983,-0.37707672204598663,0.37707672204598663
AUDUSD,False,2021-11-26 04:00:00+00:00,2021-12-07 04:00:00+00:00,1,-0.004408564408564408,44,2.2699463125689188,2021-11-26 00:00:00+00:00,True,-2.2699463125689188,-1.9999048242453221,-2.241327508506209,True,False,240,0.0010358198599733082,0.0008299999999999974,0.2660256410256392,0.2009685230024223,-0.044871794871768414,2.0,-0.0031200000000000117,0.004129999999999967,240,0.0005325933215354905,0.0005999999999999339,0.3092783505154391,0.2542372881355621,0.3298969072164913,2.0,-0.0019399999999999418,0.0023600000000000287,0.0,0.0
AUDCHF,True,2021-11-26 04:00:00+00:00,2021-12-07 00:00:00+00:00,1,-0.014239772374239356,43,2.688999264199568,2021-11-26 00:00:00+00:00,True,-2.688999264199568,-2.1451261727368762,-2.671226095427472,False,False,240,0.0011214986502413593,0.0008789575000001104,0.20156540187092392,0.16757000608850026,-0.03323733402899021,1.0,-0.004360656600000068,0.005245315200000045,240,0.000797883130704724,0.0010539627000000218,0.2366953686801313,0.21423712592066343,0.240863241042443,2.0,-0.0044528234999998695,0.004919608100000028,0.0457016616850292,-0.0457016616850292
EURCHF,True,2021-11-26 08:00:00+00:00,2021-12-06 08:00:00+00:00,1,-0.0026088674340969524,38,2.144076713624904,2021-11-26 04:00:00+00:00,True,-2.144076713624904,-1.4942316798218525,-1.9373851319798066,True,True,240,0.000466029902172857,0.0008505282000002001,0.3042192904475577,0.26697459540806706,0.32244616105163265,2.0,-0.0027957734000001455,0.00318580199999996,240,0.0004942753229492738,0.0009706109000000573,5.858516543216788,0.4542969781727029,0.46457405815709035,1.0,-0.00016567519999988178,0.002136511900000082,-0.25078771491244806,0.25078771491244806
EURJPY,True,2021-11-26 08:00:00+00:00,2021-12-01 04:00:00+00:00,1,0.001079674247297787,18,2.302772626358703,2021-11-26 04:00:00+00:00,True,-2.302772626358703,-1.4427751284935388,-2.0750384696008735,True,False,240,0.0006748490094530268,0.1923819799999933,0.45195827855798837,0.34637716138033187,0.6922179825107885,1.0,-0.4256631400000117,0.5554118499999845,240,0.0011857034455777793,0.21550031999996122,0.9930537033426045,0.3103205521583166,-0.6752474981072089,1.0,0.21700772000002644,0.6944442399999957,-0.2031986558229019,0.2031986558229019
USDCAD,False,2021-11-26 12:00:00+00:00,2021-12-06 08:00:00+00:00,-1,0.00036746884333325764,37,2.260923938444373,2021-11-26 08:00:00+00:00,True,2.260923938444373,2.087308184548495,2.204101530843793,False,False,240,0.0010736467793358018,0.0023299999999999432,0.8726591760299576,0.7082066869300707,0.31835205992510607,2.0,0.00266999999999995,0.003290000000000015,240,0.0005393005637046311,0.0019799999999998708,0.8571428571427885,0.3504424778760875,0.4588744588744784,2.0,0.0023100000000000342,0.005649999999999933,-0.13638748032876902,-0.13638748032876902
AUDCAD,True,2021-12-03 08:00:00+00:00,2021-12-08 12:00:00+00:00,1,0.0005028773817633079,20,2.0326282375418874,2021-12-03 04:00:00+00:00,True,-2.0326282375418874,-1.657876840348988,-1.9987407481361656,True,True,239,0.000330301235843794,0.0005041582999999461,0.43029035479266037,0.25294929557674817,0.1528249421764833,2.0,-0.001171670000000069,0.0019931200000000704,240,0.00036788998174439036,0.001005913599999908,2.051535071618375,0.530316826146962,-1.0484609718019793,1.0,0.0004903223999999096,0.0018968163000001592,0.010442502686947545,-0.010442502686947545
GBPAUD,True,2021-12-03 16:00:00+00:00,2021-12-07 04:00:00+00:00,-1,0.009238288402177126,10,2.184092194180606,2021-12-03 12:00:00+00:00,True,2.184092194180606,1.8368759401346189,2.1652737285318966,True,False,240,0.0007632186667860807,0.003518366764156511,0.81654202291771,0.4867700615311117,0.40462166195199833,1.0,0.004308861841040956,0.007227985125234815,240,0.0004461364016713487,0.001309270257881856,0.2053191514998302,0.14287734150129655,0.06534578843341655,1.0,0.0063767566167978185,0.009163596159647014,0.07901686105474498,0.07901686105474498
NZDUSD,False,2021-12-06 08:00:00+00:00,2021-12-07 16:00:00+00:00,1,0.0033272211049331303,8,2.0264681933076854,2021-12-06 04:00:00+00:00,True,-2.0264681933076854,-1.82836056166538,-2.0089004933338055,True,False,240,0.000355892998596008,0.00046000000000001595,0.5348837209301995,0.24598930481285233,-0.023255813953509386,3.0,-0.0008600000000000829,0.0018699999999999273,240,0.0008885466923493346,0.0012300000000000644,0.8092105263157909,0.6180904522613242,0.388157894736882,2.0,0.0015200000000000768,0.0019900000000000473,0.004543389368498671,-0.004543389368498671
EURCAD,True,2021-12-07 16:00:00+00:00,2021-12-10 12:00:00+00:00,1,0.008342689209573035,17,2.4141528823283176,2021-12-07 12:00:00+00:00,True,-2.4141528823283176,-2.1224356225172043,-2.448494075345894,False,False,240,0.0005869900748108337,0.0013566885999998224,0.2370345824777744,0.19524612630990162,0.2910444325556681,2.0,-0.005723589300000276,0.0069486069999997735,239,0.00039216045983397896,0.0010301557999998767,0.4920059688968296,0.25790306399331064,-0.42165101591982357,2.0,0.0020937872000001967,0.003994352699999704,-0.11445793314628251,0.11445793314628251
USDCAD,False,2021-12-15 16:00:00+00:00,2021-12-16 08:00:00+00:00,-1,0.0073281422421160895,4,2.1192017975004385,2021-12-15 12:00:00+00:00,True,2.1192017975004385,1.7597746796129594,2.1616203867407324,True,False,240,0.0004259224188634114,0.0013699999999998713,0.37741046831952146,0.25849056603771836,0.06887052341600054,2.0,0.003630000000000022,0.00529999999999986,240,0.0020981654563011487,0.0027599999999998737,0.6258503401360223,0.4017467248908153,0.7664399092970339,2.0,-0.004410000000000025,0.006869999999999932,-0.18528049408131464,-0.18528049408131464
EURCAD,True,2021-12-20 16:00:00+00:00,2021-12-23 04:00:00+00:00,-1,0.004177459758730979,15,2.6513211103820162,2021-12-20 12:00:00+00:00,True,2.6513211103820162,2.358309912004202,2.6988199096391745,False,False,240,0.0007037192611055176,0.001618699999999862,0.21971019672618242,0.18962262064434396,0.07117638529236889,2.0,0.007367432300000143,0.008536428800000051,239,0.0004649098482823466,0.0016615369999999352,0.5264273808886072,0.3288693992997099,0.37150631012846985,1.0,-0.0031562511000002846,0.00505226999999997,-0.20382341563608658,-0.20382341563608658
USDJPY,False,2022-01-04 04:00:00+00:00,2022-01-07 12:00:00+00:00,-1,0.0008122108119083849,20,2.4355479989080675,2022-01-04 00:00:00+00:00,True,2.4355479989080675,1.699788166831855,2.5224828254692238,True,False,240,0.0004759329457062478,0.12699999999999534,0.33597883597882355,0.25049309664693115,-0.08201058201059762,2.0,0.3780000000000001,0.507000000000005,240,0.00033711507612554925,0.06199999999999761,2.1379310344829445,0.42758620689654697,1.0344827586208587,3.0,0.028999999999996362,0.14499999999999602,-0.018802883108744207,-0.018802883108744207
NZDCAD,True,2022-01-07 16:00:00+00:00,2022-01-13 04:00:00+00:00,1,0.0015477795969506282,22,2.1420961938195755,2022-01-07 12:00:00+00:00,True,-2.1420961938195755,-1.7936822781976733,-2.1766281972924624,True,False,240,0.001754749020408397,0.0021480345000001178,0.842192549570045,0.7082591783376024,0.2345472107603311,1.0,-0.0025505265999998805,0.003032836800000105,240,0.0003249001399464879,0.0005978554000001246,2.704299292685827,0.4081502886109793,2.6831477334245117,2.0,-0.00022107590000008948,0.0014647922999999619,-0.17553392296899953,0.17553392296899953
GBPCHF,True,2022-01-10 12:00:00+00:00,2022-01-13 12:00:00+00:00,-1,0.0038138582503286726,18,2.039140442362436,2022-01-10 08:00:00+00:00,True,2.039140442362436,1.868546236372309,2.0576301255796565,True,False,240,0.00043183336075369727,0.0010014669000000254,0.6725770107661534,0.4241356357325845,0.4225813089540307,1.0,0.0014889996000000405,0.0023611948999999743,240,0.0005156375589033813,0.0014444425999999844,0.4990252125018172,0.365350838764522,0.28405163632364183,2.0,0.002894528299999921,0.00395357680000008,0.19654451391381136,0.19654451391381136
USDCAD,False,2022-01-11 20:00:00+00:00,2022-01-21 00:00:00+00:00,1,-0.004030879558590951,44,2.259903046560825,2022-01-11 16:00:00+00:00,True,-2.259903046560825,-2.1549706733860705,-2.3176498850009613,False,False,240,0.0004919385652083219,0.0009799999999999809,0.21075268817203696,0.17468805704099125,-0.008602150537642931,2.0,-0.004650000000000043,0.005610000000000115,240,0.00031017986704179323,0.0005699999999999594,1.2954545454544653,0.39310344827584726,-1.0909090909091828,3.0,-0.00043999999999999595,0.0014499999999999513,0.07723304231025989,-0.07723304231025989
GBPUSD,False,2022-01-11 20:00:00+00:00,2022-01-17 12:00:00+00:00,-1,-0.001239743688494379,23,2.1739935900449074,2022-01-11 16:00:00+00:00,True,2.1739935900449074,2.000470332297037,2.149939967203,False,False,239,0.00031582001459679043,0.0006899999999998574,0.2987012987012613,0.36315789473676463,0.2727272727272553,4.0,0.002309999999999812,0.0019000000000000128,235,0.00015411882591964687,0.00045000000000006146,0.9375000000000578,0.4017857142857656,-0.37500000000011563,8.0,0.00048000000000003595,0.0011200000000000099,-0.03798269677153269,-0.03798269677153269
EURUSD,False,2022-01-14 04:00:00+00:00,2022-01-18 00:00:00+00:00,-1,0.0063320948244283935,12,2.1353646511890476,2022-01-14 00:00:00+00:00,True,2.1353646511890476,1.9977586878616471,2.1368784288945215,True,False,240,0.000314278732900658,0.0005699999999999594,0.33139534883719657,0.23456790123455776,-0.03488372093033313,3.0,0.0017199999999999438,0.002429999999999932,238,0.00021794564521909754,0.0007099999999999884,0.89873417721535,0.3302325581395488,-0.24050632911414108,3.0,-0.0007899999999998464,0.0021499999999998742,-0.18095453517301843,-0.18095453517301843
NZDCAD,True,2022-01-18 04:00:00+00:00,2022-02-01 08:00:00+00:00,1,-0.0107415476683276,63,2.423754411065042,2022-01-18 00:00:00+00:00,True,-2.423754411065042,-1.9162520895346242,-2.563417185928381,True,False,240,0.0005050995836059502,0.0012673646999999955,0.5689004088619676,0.4540661368579359,0.5106519401417785,2.0,-0.0022277444000000646,0.0027911455999999335,240,0.0003608142993752894,0.0004893257999998291,1.2171829409345136,0.501606943768252,-0.12834695222798184,1.0,-0.0004020150000000333,0.0009755164000000427,0.008904807177164699,-0.008904807177164699
AUDCAD,True,2022-01-18 20:00:00+00:00,2022-01-20 00:00:00+00:00,1,0.006182293001896658,7,2.399495773004384,2022-01-18 16:00:00+00:00,True,-2.399495773004384,-1.87556218357507,-2.26322295212448,True,False,240,0.0002830033034310897,0.0006729894000001568,0.32455223263390265,0.24474843592200018,0.661507233698433,1.0,-0.002073593500000026,0.0027497188999999755,230,0.00033851270414886336,0.0004982054000000069,1.86749477279542,0.46614331683858773,2.383502125742338,2.0,-0.0002667774000000289,0.0010687815999999017,-0.24246837570231547,0.24246837570231547
EURCHF,True,2022-01-21 16:00:00+00:00,2022-01-25 16:00:00+00:00,1,0.003752271232338575,13,2.0117157926012887,2022-01-21 12:00:00+00:00,True,-2.0117157926012887,-1.8768830003443167,-2.007593412653385,True,False,240,0.0003066089436618846,0.0005315176000002531,0.8870289619139319,0.26866186609347953,-0.39138009960092685,1.0,-0.0005992110999999412,0.0019783887,240,0.00022360850777011776,0.0004001473000001532,3.541518309545559,0.30121419157123464,-1.0181117380232145,2.0,-0.00011298750000010571,0.0013284476999999573,0.07858623576071805,-0.07858623576071805
NZDUSD,False,2022-01-21 20:00:00+00:00,2022-02-01 12:00:00+00:00,1,-0.013692711127003996,42,2.016110638959943,2022-01-21 16:00:00+00:00,True,-2.016110638959943,-1.7584482467213138,-1.9175164877206416,True,True,240,0.000490272556786242,0.000500000000000056,0.367647058823563,0.25252525252528313,0.38970588235295556,3.0,-0.0013600000000000279,0.0019799999999999818,120,0.0004766799333530969,0.00039000000000000146,2.0526315789471226,0.6499999999999537,-0.0,3.0,-0.00019000000000002348,0.0006000000000000449,,
USDJPY,False,2022-02-11 00:00:00+00:00,2022-02-11 16:00:00+00:00,-1,0.00752627522572372,4,2.140692070402454,2022-02-10 20:00:00+00:00,True,2.140692070402454,2.085054215250446,2.1221962179580034,False,False,238,0.00045707584373833043,0.06900000000000261,0.4791666666666667,0.3920454545454651,-0.08333333333333333,3.0,0.14400000000000546,0.17600000000000193,240,0.00023251107761712575,0.06900000000000261,0.8734177215190921,0.34328358208955223,0.759493670886167,3.0,0.07899999999999352,0.20100000000000762,0.13516662782566524,0.13516662782566524
AUDNZD,True,2022-02-15 00:00:00+00:00,2022-02-15 04:00:00+00:00,-1,0.0019202604535569602,1,2.051766056930997,2022-02-14 20:00:00+00:00,True,2.051766056930997,1.8600227192717083,1.9849776339610419,True,True,225,0.000846000866456309,0.0009292265803890754,1.141909647005619,0.47115645993912575,0.2127808510383711,2.0,0.0008137479027572336,0.001972225066189548,240,0.00037801752939387034,0.0006172123087981873,0.28763445021660394,0.23963602153242194,0.4155995041265987,2.0,-0.0021458219220034103,0.0025756240854410972,-0.07583272837780562,-0.07583272837780562
AUDCHF,True,2022-02-23 08:00:00+00:00,2022-02-24 00:00:00+00:00,-1,0.01154834997736472,4,2.322749861560932,2022-02-23 04:00:00+00:00,True,2.322749861560932,1.7912936169953382,2.304891171691493,True,False,233,0.0007498833812941141,0.0007749835999999455,0.4062988879651999,0.33238381063585115,0.11729735374817207,2.0,0.0019074224000000806,0.002331592499999924,240,0.0006987867849450602,0.0008464055999999331,3.389190539800637,0.3458805890310467,-1.062089367686305,1.0,0.00024973679999995557,0.002447103499999992,-0.0020763638644290022,-0.0020763638644290022
EURAUD,True,2022-02-24 12:00:00+00:00,2022-03-09 12:00:00+00:00,1,-0.036437628741544145,56,2.160450075728084,2022-02-24 08:00:00+00:00,True,-2.160450075728084,-1.7203564836345449,-2.1231754487694645,True,False,240,0.0008344687054020472,0.002274968874680816,0.2606589681112591,0.1872146704356963,-0.0003557491246139738,1.0,-0.008727759843312866,0.012151659212316979,240,0.0007497641365538654,0.0018542975179036691,0.23787100488187554,0.1996878276358499,0.42835630223834553,1.0,0.007795391114711503,0.009285981723859305,0.01656445899141969,-0.01656445899141969
GBPAUD,True,2022-03-01 08:00:00+00:00,2022-03-14 00:00:00+00:00,1,-0.026730840907374945,54,2.0619415806653607,2022-03-01 04:00:00+00:00,True,-2.0619415806653607,-1.8148629265061984,-1.9966155965989008,True,True,240,0.0007443712395333035,0.001361402036346826,0.23168978163521461,0.2219807545661539,-0.050211329924782395,1.0,-0.005875969266915249,0.006132973279632248,240,0.0005266908013221716,0.0018729750011208246,3.5326949314826908,0.410358994666489,-1.2236771940604767,1.0,0.000530183057820599,0.004564235280484219,-0.13567771312085636,0.13567771312085636
