instr,entry,exit,dir,entry_price,ret,bars_held,z_entry,vol_entry,f_z_depth,f_vol_entry,f_is_cross,f_is_jpy,f_slow_z_dir,f_er40,f_rsi_dist,f_vol_pctile,f_atr_pct,f_pre_ret_dir,f_slope_dir,f_dist_high,f_dist_low,f_hour,f_dow,mae,mfe,t_mae_bars,t_mfe_bars,worst_bar,worst_bar_t,max_gap_h,n_weekends,vol_expand,ret_from_mae,bleed_share,slowz_exit_dir,ever_pos_05,year,ev
AUDCAD,2020-12-18 20:00:00+00:00,2020-12-28 08:00:00+00:00,-1,0.9740156015000001,0.00015611947053616572,31,2.082910263736156,0.0011708387870724936,2.082910263736156,0.0011708387870724936,1.0,0.0,2.484741160192513,0.3956549904791674,12.105474358925719,0.12,0.10001408134443762,0.00842701646494981,0.047826188472585525,0.0,2.509161662347544,20.0,4.0,-0.004242996974678004,0.006082032963263151,29.0,4.0,-0.004423955324807105,5.0,64.0,2.0,1.6224878928772932,0.004707048260521041,0.22585750096380233,1.749742051707572,1.0,2020,
EURCAD,2020-12-22 12:00:00+00:00,2020-12-24 08:00:00+00:00,-1,1.5736636722,0.005155338490249522,11,2.042848162482266,0.0009424393936755054,2.042848162482266,0.0009424393936755054,1.0,0.0,3.04843103135209,0.4097245804038218,12.566887354844255,0.04,0.09291080981525716,0.005270650769776841,0.07037107311993393,0.0,2.0550131170832464,12.0,1.0,-0.0,0.005345466905393059,0.0,11.0,-0.0014067273903556332,2.0,4.0,0.0,1.313421768112031,0.005345466905393059,0.43754989177397574,1.5818815626093596,1.0,2020,
EURAUD,2020-12-31 04:00:00+00:00,2021-01-18 04:00:00+00:00,1,1.5956216491501232,-0.01521536455061709,69,2.272556162521908,0.0014771976995885834,2.272556162521908,0.0014771976995885834,1.0,0.0,2.369669788292944,0.2706819140721827,5.840514936059208,0.21,0.09250353793612456,0.009286460179933176,0.09137801417583412,1.5602539771974575,0.0,4.0,3.0,-0.021227430820492943,0.0013492023740675485,59.0,11.0,-0.0059917620399955185,1.0,72.0,3.0,1.4448758295912214,0.006198667953131065,0.12402124315944545,1.7285108872994324,0.0,2021,
AUDCHF,2020-12-31 12:00:00+00:00,2021-01-04 12:00:00+00:00,-1,0.6820298252,0.00876441612835205,7,2.463776916063385,0.001991447035970196,2.463776916063385,0.001991447035970196,1.0,0.0,2.650734597638404,0.3403268509969824,6.689722813054132,0.57,0.150485081727362,0.012593195231110466,0.10851636675232297,0.0,2.1689894836053436,12.0,3.0,-0.0004694023308386974,0.009202255722176367,1.0,7.0,-0.0013244790693348607,4.0,72.0,1.0,1.1346851485997909,0.009671658053015064,0.5517616984334365,1.4510613206304603,1.0,2021,
USDJPY,2021-01-04 04:00:00+00:00,2021-01-06 12:00:00+00:00,1,102.91550000000002,0.004508553133395584,14,2.492546799176583,0.001075020190941821,2.492546799176583,0.001075020190941821,0.0,1.0,1.8689282536736895,0.16748166259168804,1.1904285685410372,0.43,0.2033620302066526,0.0028669946921855427,0.005646126387541671,0.8596573027159392,0.0,4.0,0.0,-0.0027013370646766788,0.004576725746268551,9.0,14.0,-0.0015061411691542625,9.0,4.0,0.0,1.6320970349748403,0.0072780628109452294,0.2421875000000011,0.9739496881816987,0.0,2021,
AUDNZD,2021-01-12 12:00:00+00:00,2021-01-20 20:00:00+00:00,-1,1.0766540590457339,-0.0027024742749555434,39,2.6051963058404004,0.000879773409373022,2.6051963058404004,0.000879773409373022,1.0,0.0,1.8638136135812158,0.15526476308155718,6.989845060703331,0.2,0.06582442047907973,0.003843884828509392,0.04609732478722179,0.0,1.0010819845328176,12.0,1.0,-0.005932264760681649,0.002316842361872795,36.0,3.0,-0.0020806365062268073,5.0,48.0,1.0,1.2361852843227488,0.0035087691621320527,0.1447039926370018,1.4495088646710175,0.0,2021,
GBPJPY,2021-01-13 12:00:00+00:00,2021-01-15 08:00:00+00:00,-1,141.69511764,0.002109832469736444,11,2.1942379479777867,0.0012499889981793725,2.1942379479777867,0.0012499889981793725,1.0,1.0,2.5794294624610923,0.38154457881965786,9.603990942788286,0.09,0.11647418463232795,0.008902381395506032,0.09169688267840535,0.0,1.7149563408319302,12.0,2.0,-0.0025816587135254476,0.0023213089190685654,8.0,11.0,-0.0013568582342754487,3.0,4.0,0.0,1.049216900845534,0.004902967632594013,0.28349535044157953,1.5769238541772006,0.0,2021,
EURGBP,2021-01-14 16:00:00+00:00,2021-01-22 04:00:00+00:00,1,0.8885881487004065,0.0007761886056207663,34,2.247536354440095,0.001433689662641306,2.247536354440095,0.001433689662641306,1.0,0.0,2.0190574849821092,0.3792729501164412,9.629270182743326,0.26,0.14327020920418346,0.006975830998774413,0.04525404925884188,2.1911062703108843,0.0,16.0,3.0,-0.004040769295853508,0.002667122064866856,28.0,17.0,-0.00423912759901568,23.0,48.0,1.0,1.0457483593333865,0.005154760176995676,0.3150515487422442,1.448833858331508,0.0,2021,
EURCHF,2021-01-15 12:00:00+00:00,2021-01-20 04:00:00+00:00,1,1.0763722407999998,0.0019329874193466127,17,2.549621596013285,0.0010216276782247231,2.549621596013285,0.0010216276782247231,1.0,0.0,1.886751771316184,0.26049245568342944,3.783400021272527,0.64,0.08649964712716196,0.00298434068156217,0.0178486571274535,0.9323981617259006,0.0,12.0,4.0,-0.001743605297178319,0.0022120096665447786,6.0,17.0,-0.0017040309431227696,6.0,48.0,1.0,1.150827459767003,0.0039556149637230975,0.4181621951246303,0.7912034344836676,0.0,2021,
EURAUD,2021-01-21 04:00:00+00:00,2021-01-21 20:00:00+00:00,1,1.5623841385444326,0.0034008771878841974,4,2.0553784410971145,0.0013793509620564266,2.0553784410971145,0.0013793509620564266,1.0,0.0,1.970257798812901,0.19895131623421525,3.4460514763395054,0.39,0.125753051639748,0.007910861230787769,0.11966226398071034,1.4070380536838347,0.0,4.0,3.0,-8.9203148725292e-05,0.0035932364022706054,1.0,4.0,-8.9203148725292e-05,1.0,4.0,0.0,1.0415025253687307,0.0036824395509958974,1.0,1.525689737467737,0.0,2021,
EURGBP,2021-01-27 08:00:00+00:00,2021-01-28 08:00:00+00:00,1,0.883856513018744,0.0030811715565451205,6,2.388521876395556,0.0013020672397526588,2.388521876395556,0.0013020672397526588,1.0,0.0,1.9854937047936203,0.14869817496178336,-0.3125550190494266,0.25,0.10862682333856301,0.00397360938538982,0.06029039227423587,0.8011545571041458,0.0,8.0,2.0,-0.0015292695752463503,0.0034211737759550775,1.0,6.0,-0.0015292695752463503,1.0,4.0,0.0,1.142736702899367,0.004950443351201428,0.6737492314177876,1.5258103235479632,0.0,2021,
USDJPY,2021-01-29 04:00:00+00:00,2021-02-09 00:00:00+00:00,-1,104.54749999999999,-0.003672971615772994,43,2.4722195965911977,0.0010417195433476468,2.4722195965911977,0.0010417195433476468,0.0,1.0,1.8488250984632422,0.32224532224532176,6.59424257860033,0.34,0.17392089060622173,0.006211718479140149,0.02785836423370326,0.0,1.0231525349106425,4.0,4.0,-0.010272498589205314,-0.0,39.0,0.0,-0.001845989038842255,1.0,48.0,2.0,1.3535360125340006,0.006666602901933105,0.10062565172053997,1.5450839327460693,0.0,2021,
GBPCHF,2021-02-01 04:00:00+00:00,2021-02-09 08:00:00+00:00,-1,1.2249047946,-0.005125180036583912,38,2.66801773600876,0.001305581943786486,2.66801773600876,0.001305581943786486,1.0,0.0,2.023896404846199,0.1680121862288549,3.056082976711963,0.05,0.09390776441572916,0.004778852760342733,0.03233650359555591,0.0,1.2498419446107891,4.0,0.0,-0.009510437370929159,0.0011911357813807477,25.0,2.0,-0.007510241207622226,20.0,48.0,1.0,1.7048784288749699,0.004630771884658769,0.3039393990798841,1.6617194187564355,0.0,2021,
GBPJPY,2021-02-01 04:00:00+00:00,2021-02-04 00:00:00+00:00,-1,143.86063710000002,0.005350428133200706,17,2.190218732585666,0.0017212603851452096,2.190218732585666,0.0017212603851452096,1.0,1.0,2.40673823862751,0.22736517945641388,3.073816478348803,0.6,0.13916623254569152,0.004794772748653031,0.03859609258704628,0.0,1.830535634273325,4.0,0.0,-0.0,0.005558383727219618,0.0,17.0,-0.0019146092802947434,5.0,4.0,0.0,1.0523836283005994,0.005558383727219618,0.3025514519163233,1.5011296260842526,1.0,2021,
EURGBP,2021-02-01 12:00:00+00:00,2021-02-04 00:00:00+00:00,1,0.8846643204292104,-0.0020969061348477458,15,2.031541078940976,0.00137559697639484,2.031541078940976,0.00137559697639484,1.0,0.0,1.8844508799117268,0.1640048961960602,-0.5030494248332076,0.45,0.1007935081122055,0.002049830883524506,0.016944471603290105,1.0786942859577782,0.0,12.0,0.0,-0.005377280794292227,0.0,5.0,0.0,-0.003024634522640457,5.0,4.0,0.0,1.1094527265128653,0.0036191882401386266,0.2943013602347711,1.4437636408279633,0.0,2021,
USDCHF,2021-02-01 12:00:00+00:00,2021-02-08 16:00:00+00:00,-1,0.8955500000000001,-0.0034838925799786703,32,3.16132186749896,0.0012725570220758129,3.16132186749896,0.0012725570220758129,0.0,0.0,2.4326346263525784,0.32992327365728563,7.9901400554352335,0.6,0.24998683439908004,0.007472849023690387,0.05755563251433584,0.0,1.1528278912856482,12.0,0.0,-0.009758820902188603,-0.0,21.0,0.0,-0.002154979901741738,17.0,48.0,1.0,1.0627980763918556,0.006386779812416421,0.13687943262410543,1.870249526078773,0.0,2021,
AUDCHF,2021-02-08 16:00:00+00:00,2021-02-10 12:00:00+00:00,-1,0.6921198894000001,0.005077854940777293,11,2.3474564259080655,0.001470029224822466,2.3474564259080655,0.001470029224822466,1.0,0.0,1.8089808071035163,0.3605779335560277,8.917256455686228,0.16,0.11294547679719584,0.009383237047071447,0.06667274221521872,0.0,2.329154739205169,16.0,0.0,-0.0007175990283652123,0.005510111675239959,2.0,11.0,-0.0008562962351486014,7.0,4.0,0.0,1.1691277844500418,0.0062277107036051715,0.312553240042099,1.0184722967799829,1.0,2021,
GBPUSD,2021-02-09 16:00:00+00:00,2021-02-17 12:00:00+00:00,-1,1.381205,-0.0028598216774485268,36,2.0974043668165647,0.0020291776258675428,2.0974043668165647,0.0020291776258675428,0.0,0.0,1.786707264993601,0.08387997208653301,2.1487912595162726,0.65,0.22480799160827175,0.004273068747634223,0.06497462556182126,0.0,1.659913452547506,16.0,1.0,-0.00987511312217193,0.002200904977375684,27.0,16.0,-0.004771040723982045,17.0,48.0,1.0,1.0895240292943082,0.007080542986425353,0.2679951199674761,1.6357926704226435,0.0,2021,
GBPJPY,2021-02-15 00:00:00+00:00,2021-02-26 00:00:00+00:00,-1,146.004337,-0.016109551595032485,55,2.0447675723656245,0.0014014575025344544,2.0447675723656245,0.0014014575025344544,1.0,1.0,2.1772308623820416,0.33397907873072413,7.911737335167999,0.26,0.10265323978771315,0.0063761064749161545,0.08329982610852547,0.0,1.9265986333479015,0.0,0.0,-0.028649983940141066,-0.0,52.0,0.0,-0.00488973792560099,43.0,48.0,1.0,1.7696651233507137,0.012747539457736545,0.09744720342795228,1.7393709623533953,0.0,2021,
EURJPY,2021-02-15 04:00:00+00:00,2021-02-17 12:00:00+00:00,-1,127.59868070000002,0.000959985395836449,14,2.1484785136704145,0.0007878881817972596,2.1484785136704145,0.0007878881817972596,1.0,1.0,2.193715852160381,0.2986378056417019,6.166481758822343,0.03,0.053619126153984835,0.0035983237723653527,0.030193904984483353,0.0,1.0273372568478734,4.0,0.0,-0.005320888609084529,0.0011949570701473844,9.0,14.0,-0.003329341710618161,5.0,4.0,0.0,1.9120368287700358,0.006515845679231913,0.3757330558622897,1.5524438397012625,0.0,2021,
USDCAD,2021-02-16 04:00:00+00:00,2021-02-16 20:00:00+00:00,1,1.26427,0.005418146440238378,4,2.055050086435979,0.0011278123796725854,2.055050086435979,0.0011278123796725854,0.0,0.0,2.0858272689267117,0.3856655290102425,10.030760864124758,0.4,0.19439274357717085,0.007437899442747975,0.07507892184435554,1.8048165446803204,0.0,4.0,1.0,-0.0008938388400662189,0.0055133245267795505,1.0,4.0,-0.0008938388400662189,1.0,4.0,0.0,1.2875222018288184,0.0064071633668457695,0.8432835820897078,0.5631437571098219,1.0,2021,
EURGBP,2021-02-16 04:00:00+00:00,2021-02-25 08:00:00+00:00,1,0.8721855979843144,-0.008127485349118009,44,2.2298879794049995,0.0010951019460152425,2.2298879794049995,0.0010951019460152425,1.0,0.0,1.7961481329203997,0.2365269919073968,8.608074037816863,0.17,0.0777717176101773,0.00500542588728925,0.04787074257444082,1.4697995893004092,0.0,4.0,1.0,-0.01697415636661459,0.0018059296014900639,37.0,1.0,-0.003909930438178666,2.0,48.0,1.0,1.5016663772741485,0.009189295651041651,0.14105217706598322,1.5051542773365572,0.0,2021,
GBPCHF,2021-02-16 16:00:00+00:00,2021-02-26 00:00:00+00:00,-1,1.2403505832,-0.02088662040466227,45,2.214644785029455,0.0015595111717174566,2.214644785029455,0.0015595111717174566,1.0,0.0,1.9136342806884081,0.11409680382698664,0.17492056204369533,0.6,0.13376278893440538,0.0033858469547216608,0.0036617252464702745,0.0,1.051552585535494,16.0,1.0,-0.03538210428468891,0.00012455036466119118,34.0,2.0,-0.005909887427129057,31.0,48.0,1.0,1.6329280096049814,0.014739847322628785,0.14399412431942296,1.8992254461237148,0.0,2021,
GBPUSD,2021-02-19 08:00:00+00:00,2021-02-25 16:00:00+00:00,-1,1.3994849999999999,-0.00287963072130123,27,2.10582398686393,0.0018690141684597076,2.10582398686393,0.0018690141684597076,0.0,0.0,2.575277153507973,0.22695262483995218,2.65866921586408,0.65,0.2645199917446067,0.009464952242060232,0.11485251207621669,0.0,1.4618586488535434,8.0,4.0,-0.013182997149042919,0.0002643744685715266,18.0,6.0,-0.0027795045479555025,17.0,48.0,1.0,1.231441270952587,0.010367766321550898,0.1353514265831662,1.8321313162038422,0.0,2021,
AUDCHF,2021-02-19 08:00:00+00:00,2021-02-26 04:00:00+00:00,-1,0.7010781960000001,-0.009531301983324029,30,2.1331902848913438,0.0017216775715746297,2.1331902848913438,0.0017216775715746297,1.0,0.0,2.253293115369911,0.3349085313983366,1.168718559513593,0.67,0.14063619124355467,0.004843294137683918,-0.003692658323892694,0.0,1.5115456146448496,8.0,4.0,-0.03182233105754917,-0.0,24.0,0.0,-0.005979483888294723,15.0,48.0,1.0,1.606252674265167,0.022720888707675524,0.16128593339831854,1.7965720217619858,0.0,2021,
AUDCAD,2021-02-19 08:00:00+00:00,2021-02-25 20:00:00+00:00,-1,0.9907842943999998,-0.0010821374602525123,28,3.261486403168087,0.0011611728872834867,3.261486403168087,0.0011611728872834867,1.0,0.0,2.0873968682226174,0.2670437412016851,3.094706679926645,0.36,0.09444172901646575,0.0051760486857515,0.03241864704347999,0.0,0.8844911937031605,8.0,4.0,-0.0076560156842624405,-0.0,9.0,0.0,-0.002763023154484401,22.0,48.0,1.0,1.1103862564814075,0.006876786622997955,0.1929466623984833,1.515115822710489,0.0,2021,
NZDUSD,2021-02-22 12:00:00+00:00,2021-02-26 08:00:00+00:00,-1,0.7321900000000001,0.006692252011090033,23,2.379460854644967,0.002167267949006968,2.379460854644967,0.002167267949006968,0.0,0.0,2.6026417667073845,0.18402071388940214,2.5715886733894138,0.26,0.38620859365387483,0.01346726705923107,0.12873630443615083,0.0,1.9823095957455479,12.0,0.0,-0.01697484500040969,0.006882801190833954,17.0,23.0,-0.00518941359626357,14.0,4.0,0.0,1.5174230284500165,0.023857646191243642,0.24343369634848852,0.8492342904944301,1.0,2021,
NZDCAD,2021-02-23 12:00:00+00:00,2021-02-26 08:00:00+00:00,-1,0.923711732,0.0032038021143160986,17,2.0766945467967126,0.0013371380093569671,2.0766945467967126,0.0013371380093569671,1.0,0.0,1.8297675393681556,0.23721456170702254,2.845615742255859,0.48,0.10944447978043495,0.005324177859592938,0.02195497949597314,0.0,1.3001119333226532,12.0,1.0,-0.007723993919038108,0.003528005855317762,8.0,17.0,-0.0037683829510539724,8.0,4.0,0.0,1.6607293490104242,0.01125199977435587,0.33370647362980216,0.6474961016802708,0.0,2021,
EURCAD,2021-02-24 16:00:00+00:00,2021-02-25 12:00:00+00:00,1,1.5222332784000001,0.004868329122188896,5,2.7919365367981905,0.001299693308112698,2.7919365367981905,0.001299693308112698,1.0,0.0,1.9358976121186382,0.13798481998412682,3.1949405360086587,0.66,0.1029485824093919,0.007071211880595785,0.05749189527773459,1.0480648529393126,0.0,16.0,2.0,-0.00014255566898313532,0.005065907174346851,2.0,5.0,-0.0005290094250602895,2.0,4.0,0.0,1.1811247180550164,0.005208462843329986,1.0,1.266853048582067,1.0,2021,
USDCAD,2021-02-24 20:00:00+00:00,2021-02-25 20:00:00+00:00,1,1.2512999999999999,0.007991688643810758,6,2.3303365976572255,0.0012036253896762614,2.3303365976572255,0.0012036253896762614,0.0,0.0,2.8942277006234485,0.16585581601061491,5.794474584073299,0.48,0.25471112975901794,0.005310999087047907,0.05495684883906639,1.5658919678201995,0.0,20.0,2.0,-0.0021578594034716847,0.008087976727086943,3.0,6.0,-0.0009430644800357824,2.0,4.0,0.0,1.5159759321237618,0.010245836130558628,0.4370370370370412,1.3705406912243578,1.0,2021,
AUDUSD,2021-02-25 00:00:00+00:00,2021-02-25 20:00:00+00:00,-1,0.7961,0.012360256249215041,5,2.0194827378747866,0.001623503572392134,2.0194827378747866,0.001623503572392134,0.0,0.0,3.246326304684816,0.333209371513573,12.303887810812043,0.22,0.3315635613258258,0.007554892993405282,0.07376975647009151,0.0,3.0231216771993132,0.0,3.0,-0.0033159996985456797,0.012460120079382908,1.0,5.0,-0.0033159996985456797,1.0,4.0,0.0,1.56127431122926,0.015776119777928588,1.0,1.5428256135933183,1.0,2021,
EURAUD,2021-02-25 00:00:00+00:00,2021-02-25 16:00:00+00:00,1,1.5286123307458486,0.008540500850259,4,2.0016097621487146,0.0011136945920041555,2.0016097621487146,0.0011136945920041555,1.0,0.0,2.9276506698546982,0.483865044158689,14.517667954403407,0.34,0.09067233794098306,0.007563486536778963,0.0737104169679349,2.416544486188412,0.0,0.0,3.0,-0.0017979615944402338,0.00873761468752332,1.0,4.0,-0.0017979615944402338,1.0,4.0,0.0,1.6017144091978297,0.010535576281963555,1.0,1.7864123671034025,1.0,2021,
USDJPY,2021-02-26 00:00:00+00:00,2021-03-17 16:00:00+00:00,-1,106.0645,-0.026568738833445838,85,2.098176146534045,0.0009804972447529307,2.098176146534045,0.0009804972447529307,0.0,1.0,2.117579222816784,0.08371584699453787,7.1602497070908555,0.32,0.21786214462286813,0.007834110113296378,0.051762164366349055,0.0,1.3008619150116083,0.0,4.0,-0.030065618282611117,-0.0,76.0,0.0,-0.003139495418033711,63.0,48.0,3.0,1.2804959762052495,0.003563751555605732,0.05896936426421148,1.6565534110392055,0.0,2021,
EURCHF,2021-03-04 16:00:00+00:00,2021-03-09 12:00:00+00:00,-1,1.1118650187999999,0.0053407767126343484,18,2.160978857009384,0.0010811755951453906,2.160978857009384,0.0010811755951453906,1.0,0.0,3.1978781046787788,0.24239205626804838,12.451712319822974,0.64,0.10987657170583479,0.007217825309748349,0.07031868282528492,0.0,2.272456874883684,16.0,3.0,-3.33099817664273e-05,0.00560983682282612,1.0,18.0,-0.0012775424575947048,5.0,48.0,1.0,1.1936064556157826,0.005643146804592547,0.285931057402306,1.712302235830394,1.0,2021,
GBPCHF,2021-03-04 16:00:00+00:00,2021-03-12 12:00:00+00:00,-1,1.2904152703999998,-0.0006111634123452077,36,2.3633215744286855,0.001722939766032292,2.3633215744286855,0.001722939766032292,1.0,0.0,2.4763658938826905,0.13225447444051439,12.310704036431645,0.65,0.16918892190760082,0.013706645091311698,0.11068794991935613,0.0,2.788191456124154,16.0,3.0,-0.004503298929002586,0.006326528372694651,16.0,4.0,-0.0034441477714818314,5.0,48.0,1.0,1.28401881810975,0.004124662829606773,0.1541440365634039,1.5556241160942854,1.0,2021,
EURCAD,2021-03-05 04:00:00+00:00,2021-03-18 16:00:00+00:00,1,1.5132006726,-0.014808759145935,59,2.426551899506065,0.001355265341921374,2.426551899506065,0.001355265341921374,1.0,0.0,2.722844675063487,0.13120306775905938,4.064259488047867,0.63,0.1351264784145695,0.006089181554760792,0.09354864015813363,1.555919171151453,0.0,4.0,4.0,-0.02130441986097431,0.0018349410566860236,46.0,1.0,-0.005426312778997411,46.0,48.0,2.0,1.409386228335205,0.00669246753157271,0.15337560274883985,1.8397664448353157,0.0,2021,
EURUSD,2021-03-08 12:00:00+00:00,2021-03-11 00:00:00+00:00,1,1.1857900000000001,0.0061815329864477455,15,2.066944449360149,0.0016346911710611281,2.066944449360149,0.0016346911710611281,0.0,0.0,3.570932126076798,0.4331059032927901,12.778989660326559,0.6,0.259712901381325,0.00833110502038914,0.07066020708654021,3.049504950495045,0.0,12.0,0.0,-0.0005734718661449811,0.006232289839427807,2.0,15.0,-0.00155174740250974,6.0,4.0,0.0,1.1280821707498976,0.006805761705572788,0.4035087719297921,1.8714130790639527,1.0,2021,
AUDCHF,2021-03-11 08:00:00+00:00,2021-03-15 08:00:00+00:00,-1,0.7190315984000001,0.00031426602183108507,13,2.0428126840594523,0.0016245189385919218,2.0428126840594523,0.0016245189385919218,1.0,0.0,1.915351320951517,0.12700736653004718,1.9240680891821853,0.13,0.13417413715344928,0.008527209987794437,0.10169242027558029,0.0,2.3404680337480475,8.0,3.0,-0.003005339548187047,0.0007313412928948715,10.0,13.0,-0.0015490998413733026,2.0,48.0,1.0,1.000838852623497,0.0037366808410819186,0.27960362928232474,1.4247976765953232,0.0,2021,
EURJPY,2021-03-12 16:00:00+00:00,2021-03-16 12:00:00+00:00,-1,130.30578208,0.0048692138589098224,12,2.2404945549252893,0.0013344728323425807,2.2404945549252893,0.0013344728323425807,1.0,1.0,1.9700644926484188,0.17241902730442013,-2.591238602505534,0.2,0.1197305787342228,0.005968147623498288,0.04516623958269428,0.12171148386404473,1.0423935930022146,16.0,4.0,-0.0009404908261274603,0.005098854606260028,3.0,12.0,-0.0012735862795706376,2.0,48.0,1.0,1.2698261424777995,0.0060393454323874884,0.29367771609549576,1.4171969125042374,1.0,2021,
USDCAD,2021-03-12 16:00:00+00:00,2021-03-18 16:00:00+00:00,1,1.2467899999999998,0.003994257252624908,25,3.0571631980173612,0.0018314579871803764,3.0571631980173612,0.0018314579871803764,0.0,0.0,2.4856559303602968,0.23087394500408268,7.248574210968158,0.43,0.271231821180208,0.009912051342999773,0.06784102685378068,1.66694675853681,0.0,16.0,4.0,-0.006392723364320951,0.00409070127453437,20.0,25.0,-0.005269785759546952,19.0,48.0,1.0,1.2883680454706228,0.010483424638855321,0.36298342541435624,1.400707255939675,0.0,2021,
AUDCAD,2021-03-23 20:00:00+00:00,2021-03-26 20:00:00+00:00,1,0.9576716994000001,0.003110607008504564,18,2.3138446611865877,0.001830032559531816,2.3138446611865877,0.001830032559531816,1.0,0.0,2.2240207952444697,0.11555466195262759,4.5581030349516,0.51,0.14563878299311075,0.006707423080722252,0.07648663641963778,1.6985790642199399,0.0,20.0,1.0,-0.0037949755105047833,0.0034244031253336527,8.0,18.0,-0.002491587502920223,5.0,4.0,0.0,1.1178485050203644,0.007219378635838436,0.3335250908192996,1.5712884361410973,0.0,2021,
EURUSD,2021-03-23 20:00:00+00:00,2021-04-01 12:00:00+00:00,1,1.18399,-0.005768629802616521,41,2.631969615278575,0.0015045142693708058,2.631969615278575,0.0015045142693708058,0.0,0.0,1.9771575905016967,0.12309536038349399,1.0182877881744758,0.4,0.2087789655945752,0.003959680199076887,0.0542614488979807,1.136919934502616,0.0,20.0,1.0,-0.011191256461366872,0.0007854995101186368,32.0,1.0,-0.002643670394270048,27.0,48.0,1.0,1.052441006691135,0.005473157876955237,0.13485566566135151,1.6061479909487617,0.0,2021,
GBPAUD,2021-03-25 16:00:00+00:00,2021-03-30 00:00:00+00:00,-1,1.8123054690592426,0.007030063969981338,15,2.8087475360289655,0.00200326492593617,2.8087475360289655,0.00200326492593617,1.0,0.0,2.6254809684096743,0.15020455721346318,3.209439193218344,0.58,0.15453265036068256,0.004194359022386074,0.03659526802607703,0.0,1.668622781754888,16.0,3.0,-0.0,0.007195003465327754,0.0,15.0,-0.0017539849668782859,4.0,48.0,1.0,1.0246942832157087,0.007195003465327754,0.37051343880594395,0.7493114478696115,1.0,2021,
AUDUSD,2021-03-25 16:00:00+00:00,2021-03-29 08:00:00+00:00,1,0.7579400000000001,0.009591788268200528,11,2.0227546968677728,0.002714051719307493,2.0227546968677728,0.002714051719307493,0.0,0.0,1.9142916886024024,0.2671532846715317,6.3619835485023515,0.53,0.41587163183612263,0.004851305513922766,0.04489101653602666,3.3318800945926332,0.0,16.0,3.0,0.0,0.009697849320490892,0.0,11.0,-0.0009499934028238677,4.0,48.0,1.0,1.0803704539207455,0.009697849320490892,0.8470588235294724,0.9360976476592276,1.0,2021,
USDCHF,2021-03-26 08:00:00+00:00,2021-04-02 08:00:00+00:00,-1,0.9410399999999999,-0.00032942276630122837,31,2.037727240327455,0.001602470500533853,2.037727240327455,0.001602470500533853,0.0,0.0,1.7820802099010997,0.35628565807593676,6.438692361597475,0.09,0.19946727734379924,0.005655153245031741,0.06940530286833764,0.0,1.9687048218385899,8.0,4.0,-0.00489857505658331,0.0034853202137945516,25.0,6.0,-0.0033153045936094028,21.0,48.0,1.0,1.2356517279108916,0.004675429555090371,0.17228050800662234,1.3430589303288658,0.0,2021,
EURCAD,2021-03-31 20:00:00+00:00,2021-04-05 00:00:00+00:00,1,1.4735654609999997,0.004013379694707679,14,2.230090095668589,0.0009683489950012604,2.230090095668589,0.0009683489950012604,1.0,0.0,1.7888886630329606,0.40694427585604886,7.453450177256229,0.28,0.08413962997311876,0.004873988250277961,0.040518519764476735,1.4876752291334272,0.0,20.0,2.0,0.0,0.004217396833736453,0.0,14.0,-0.0015433862072120608,5.0,48.0,1.0,1.2119038968173446,0.004217396833736453,0.45497836218452625,1.3186404619235688,0.0,2021,
GBPAUD,2021-04-01 04:00:00+00:00,2021-04-06 08:00:00+00:00,-1,1.8208610563650056,0.004205138283852126,20,2.386985261599074,0.0013802526759465526,2.386985261599074,0.0013802526759465526,1.0,0.0,2.8406394136267523,0.26809890558774363,6.1978674400234866,0.16,0.12181578445450406,0.008228424789606281,0.08688756500416676,0.0,1.7837886722782743,4.0,3.0,-0.0,0.004369535544489933,0.0,20.0,-0.0017591603971268688,18.0,48.0,1.0,1.0328334263000853,0.004369535544489933,0.23998063573508255,1.5244233373462508,0.0,2021,
EURAUD,2021-04-09 08:00:00+00:00,2021-04-14 04:00:00+00:00,-1,1.557997760020959,0.00014929923533891522,18,2.1969177922365444,0.0014465653261941378,2.1969177922365444,0.0014465653261941378,1.0,0.0,1.8144886946454604,0.27573474364712003,2.807944449618361,0.54,0.14402068455259018,0.002240116392145497,0.004762260348253838,0.0,1.5607158747506895,8.0,4.0,-0.004485987004592795,0.0003418211596464271,14.0,18.0,-0.0018502413640919535,11.0,48.0,1.0,1.0566112372931422,0.004827808164239222,0.22778789240113417,1.2217466005870168,0.0,2021,
GBPAUD,2021-04-16 08:00:00+00:00,2021-04-18 20:00:00+00:00,1,1.7803643935191757,0.006170276559920279,4,2.063298908708006,0.0015185571974182146,2.063298908708006,0.0015185571974182146,1.0,0.0,1.9022706519812345,0.3579148614312968,9.38789138774743,0.67,0.133944949528857,0.0043053456364891,0.04685117837119533,2.3624946029628333,0.0,8.0,4.0,0.0,0.0063393154928597095,0.0,4.0,-0.001084342769262392,3.0,48.0,1.0,1.2604629396861873,0.0063393154928597095,1.0,0.540251948193584,1.0,2021,
